episode,policy_loss,entropy
357,,
358,,
359,,
360,,
361,,
362,,
363,,
364,,
365,,
366,,
367,,
368,,
369,,
370,,
371,,
372,,
373,,
374,,
375,,
376,,
377,,
378,,
379,,
380,,
381,,
382,,
383,,
384,,
385,,
386,,
387,,
388,,
389,,
390,,
391,,
392,,
393,,
394,,
395,,
396,,
397,,
398,,
399,,
400,,
401,,
402,,
403,,
404,,
405,,
406,,
407,,
408,,
409,,
410,,
411,,
412,,
413,,
414,,
415,,
416,,
417,,
418,,
419,,
420,,
421,,
422,,
423,,
424,,
425,,
426,,
427,,
428,,
429,,
430,,
431,,
432,,
433,,
434,,
435,,
436,,
437,,
438,,
439,,
440,,
441,,
442,,
443,,
444,,
445,,
446,,
447,,
448,,
449,,
450,,
451,,
452,,
453,,
454,,
455,,
456,,
457,,
458,,
459,,
460,,
461,,
462,,
463,,
464,,
465,,
466,,
467,,
468,,
469,,
470,,
471,,
472,,
473,,
474,,
475,,
476,,
477,,
478,,
479,,
480,,
481,,
482,,
483,,
484,,
485,,
486,,
487,,
488,,
489,,
490,,
491,,
492,,
493,,
494,,
495,,
496,,
497,,
498,,
499,,
500,,
501,,
502,,
503,,
504,,
505,,
506,,
507,,
508,,
509,,
510,,
511,,
512,,
513,,
514,,
515,,
516,,
517,,
518,,
519,,
520,,
521,,
522,,
523,,
524,,
525,,
526,,
527,,
528,,
529,,
530,,
531,,
532,,
533,,
534,,
535,,
536,,
537,,
538,,
539,,
540,,
541,,
542,,
543,,
544,,
545,,
546,,
547,,
548,,
549,,
550,,
551,,
552,,
553,,
554,,
555,,
556,,
557,,
558,,
559,,
560,,
561,,
562,,
563,,
564,,
565,,
566,,
567,,
568,,
569,,
570,,
571,,
572,,
573,,
574,,
575,,
576,,
577,,
578,,
579,,
580,,
581,,
582,,
583,,
584,,
585,,
586,,
587,,
588,,
589,,
590,,
591,,
592,,
593,,
594,,
595,,
596,,
597,,
598,,
599,,
600,,
601,,
602,,
603,,
604,,
605,,
606,,
607,,
608,,
609,,
610,,
611,,
612,,
613,,
614,,
615,,
616,,
617,,
618,,
619,,
620,,
621,,
622,,
623,,
624,,
625,,
626,,
627,,
628,,
629,,
630,,
631,,
632,,
633,,
634,,
635,,
636,,
637,,
638,,
639,,
640,,
641,,
642,,
643,,
644,,
645,,
646,,
647,,
648,,
649,,
650,,
651,,
652,,
653,,
654,,
655,,
656,,
657,,
658,,
659,,
660,,
661,,
662,,
663,,
664,,
665,,
666,,
667,,
668,,
669,,
670,,
671,,
672,,
673,,
674,,
675,,
676,,
677,,
678,,
679,,
680,,
681,,
682,,
683,,
684,,
685,,
686,,
687,,
688,,
689,,
690,,
691,,
692,,
693,,
694,,
695,,
696,,
697,,
698,,
699,,
700,,
701,,
702,,
703,,
704,,
705,,
706,,
707,,
708,,
709,,
710,,
711,,
712,,
713,,
714,,
715,,
716,,
717,,
718,,
719,,
720,,
721,,
722,,
723,,
724,,
725,,
726,,
727,,
728,,
729,,
730,,
731,,
732,,
733,,
734,,
735,,
736,,
737,,
738,,
739,,
740,,
741,,
742,,
743,,
744,,
745,,
746,,
747,,
748,,
749,,
750,,
751,,
752,,
753,,
754,,
755,,
756,,
757,,
758,,
759,,
760,,
761,,
762,,
763,,
764,,
765,,
766,,
767,,
768,,
769,,
770,,
771,,
772,,
773,,
774,,
775,,
776,,
777,,
778,,
779,,
780,,
781,,
782,,
783,,
784,,
785,,
786,,
787,,
788,,
789,,
790,,
791,,
792,,
793,,
794,,
795,,
796,,
797,,
798,,
799,,
800,,
801,,
802,,
803,,
804,,
805,,
806,,
807,,
808,,
809,,
810,,
811,,
812,,
813,,
814,,
815,,
816,,
817,,
818,,
819,,
820,,
821,,
822,,
823,,
824,,
825,,
826,,
827,,
828,,
829,,
830,,
831,,
832,,
833,,
834,,
835,,
836,,
837,,
838,,
839,,
840,,
841,,
842,,
843,,
844,,
845,,
846,,
847,,
848,,
849,,
850,,
851,,
852,,
853,,
854,,
855,,
856,,
857,,
858,,
859,,
860,,
861,,
862,,
863,,
864,,
865,,
866,,
867,,
868,,
869,,
870,,
871,,
872,,
873,,
874,,
875,,
876,,
877,,
878,,
879,,
880,,
881,,
882,,
883,,
884,,
885,,
886,,
887,,
888,,
889,,
890,,
891,,
892,,
893,,
894,,
895,,
896,,
897,,
898,,
899,,
900,,
901,,
902,,
903,,
904,,
905,,
906,,
907,,
908,,
909,,
910,,
911,,
912,,
913,,
914,,
915,,
916,,
917,,
918,,
919,,
920,,
921,,
922,,
923,,
924,,
925,,
926,,
927,,
928,,
929,,
930,,
931,,
932,,
933,,
934,,
935,,
936,,
937,,
938,,
939,,
940,,
941,,
942,,
943,,
944,,
945,,
946,,
947,,
948,,
949,,
950,,
951,,
952,,
953,,
954,,
955,,
956,,
957,,
958,,
959,,
960,,
961,,
962,,
963,,
964,,
965,,
966,,
967,,
968,,
969,,
970,,
971,,
972,,
973,,
974,,
975,,
976,,
977,,
978,,
979,,
980,,
981,,
982,,
983,,
984,,
985,,
986,,
987,,
988,,
989,,
990,,
991,,
992,,
993,,
994,,
995,,
996,,
997,,
998,,
999,,
1000,,
1001,,
1002,,
1003,,
1004,,
1005,,
1006,,
1007,,
1008,,
1009,,
1010,,
1011,,
1012,,
1013,,
1014,,
1015,,
1016,,
1017,,
1018,,
1019,,
1020,,
1021,,
1022,,
1023,,
1024,-0.004854027013061568,-4.595028981566429
1025,-0.004854027013061568,-4.595028981566429
1026,-0.004854027013061568,-4.595028981566429
1027,-0.004854027013061568,-4.595028981566429
1028,-0.004854027013061568,-4.595028981566429
1029,-0.004854027013061568,-4.595028981566429
1030,-0.004854027013061568,-4.595028981566429
1031,-0.004854027013061568,-4.595028981566429
1032,-0.004854027013061568,-4.595028981566429
1033,-0.004854027013061568,-4.595028981566429
1034,-0.004854027013061568,-4.595028981566429
1035,-0.004854027013061568,-4.595028981566429
1036,-0.004854027013061568,-4.595028981566429
1037,-0.004854027013061568,-4.595028981566429
1038,-0.004854027013061568,-4.595028981566429
1039,-0.004854027013061568,-4.595028981566429
1040,-0.004854027013061568,-4.595028981566429
1041,-0.004854027013061568,-4.595028981566429
1042,-0.004854027013061568,-4.595028981566429
1043,-0.004854027013061568,-4.595028981566429
1044,-0.004854027013061568,-4.595028981566429
1045,-0.004854027013061568,-4.595028981566429
1046,-0.004854027013061568,-4.595028981566429
1047,-0.004854027013061568,-4.595028981566429
1048,-0.004854027013061568,-4.595028981566429
1049,-0.004854027013061568,-4.595028981566429
1050,-0.004854027013061568,-4.595028981566429
1051,-0.004854027013061568,-4.595028981566429
1052,-0.004854027013061568,-4.595028981566429
1053,-0.004854027013061568,-4.595028981566429
1054,-0.004854027013061568,-4.595028981566429
1055,-0.004854027013061568,-4.595028981566429
1056,-0.004854027013061568,-4.595028981566429
1057,-0.004854027013061568,-4.595028981566429
1058,-0.004854027013061568,-4.595028981566429
1059,-0.004854027013061568,-4.595028981566429
1060,-0.004854027013061568,-4.595028981566429
1061,-0.004854027013061568,-4.595028981566429
1062,-0.004854027013061568,-4.595028981566429
1063,-0.004854027013061568,-4.595028981566429
1064,-0.004854027013061568,-4.595028981566429
1065,-0.004854027013061568,-4.595028981566429
1066,-0.004854027013061568,-4.595028981566429
1067,-0.004854027013061568,-4.595028981566429
1068,-0.004854027013061568,-4.595028981566429
1069,-0.004854027013061568,-4.595028981566429
1070,-0.004854027013061568,-4.595028981566429
1071,-0.004854027013061568,-4.595028981566429
1072,-0.004854027013061568,-4.595028981566429
1073,-0.004854027013061568,-4.595028981566429
1074,-0.004854027013061568,-4.595028981566429
1075,-0.004854027013061568,-4.595028981566429
1076,-0.004854027013061568,-4.595028981566429
1077,-0.004854027013061568,-4.595028981566429
1078,-0.004854027013061568,-4.595028981566429
1079,-0.004854027013061568,-4.595028981566429
1080,-0.004854027013061568,-4.595028981566429
1081,-0.004854027013061568,-4.595028981566429
1082,-0.004854027013061568,-4.595028981566429
1083,-0.004854027013061568,-4.595028981566429
1084,-0.004854027013061568,-4.595028981566429
1085,-0.004854027013061568,-4.595028981566429
1086,-0.004854027013061568,-4.595028981566429
1087,-0.004854027013061568,-4.595028981566429
1088,-0.004854027013061568,-4.595028981566429
1089,-0.004854027013061568,-4.595028981566429
1090,-0.004854027013061568,-4.595028981566429
1091,-0.004854027013061568,-4.595028981566429
1092,-0.004854027013061568,-4.595028981566429
1093,-0.004854027013061568,-4.595028981566429
1094,-0.004854027013061568,-4.595028981566429
1095,-0.004854027013061568,-4.595028981566429
1096,-0.004854027013061568,-4.595028981566429
1097,-0.004854027013061568,-4.595028981566429
1098,-0.004854027013061568,-4.595028981566429
1099,-0.004854027013061568,-4.595028981566429
1100,-0.004854027013061568,-4.595028981566429
1101,-0.004854027013061568,-4.595028981566429
1102,-0.004854027013061568,-4.595028981566429
1103,-0.004854027013061568,-4.595028981566429
1104,-0.004854027013061568,-4.595028981566429
1105,-0.004854027013061568,-4.595028981566429
1106,-0.004854027013061568,-4.595028981566429
1107,-0.004854027013061568,-4.595028981566429
1108,-0.004854027013061568,-4.595028981566429
1109,-0.004854027013061568,-4.595028981566429
1110,-0.004854027013061568,-4.595028981566429
1111,-0.004854027013061568,-4.595028981566429
1112,-0.004854027013061568,-4.595028981566429
1113,-0.004854027013061568,-4.595028981566429
1114,-0.004854027013061568,-4.595028981566429
1115,-0.004854027013061568,-4.595028981566429
1116,-0.004854027013061568,-4.595028981566429
1117,-0.004854027013061568,-4.595028981566429
1118,-0.004854027013061568,-4.595028981566429
1119,-0.004854027013061568,-4.595028981566429
1120,-0.004854027013061568,-4.595028981566429
1121,-0.004854027013061568,-4.595028981566429
1122,-0.004854027013061568,-4.595028981566429
1123,-0.004854027013061568,-4.595028981566429
1124,-0.004854027013061568,-4.595028981566429
1125,-0.004854027013061568,-4.595028981566429
1126,-0.004854027013061568,-4.595028981566429
1127,-0.004854027013061568,-4.595028981566429
1128,-0.004854027013061568,-4.595028981566429
1129,-0.004854027013061568,-4.595028981566429
1130,-0.004854027013061568,-4.595028981566429
1131,-0.004854027013061568,-4.595028981566429
1132,-0.004854027013061568,-4.595028981566429
1133,-0.004854027013061568,-4.595028981566429
1134,-0.004854027013061568,-4.595028981566429
1135,-0.004854027013061568,-4.595028981566429
1136,-0.004854027013061568,-4.595028981566429
1137,-0.004854027013061568,-4.595028981566429
1138,-0.004854027013061568,-4.595028981566429
1139,-0.004854027013061568,-4.595028981566429
1140,-0.004854027013061568,-4.595028981566429
1141,-0.004854027013061568,-4.595028981566429
1142,-0.004854027013061568,-4.595028981566429
1143,-0.004854027013061568,-4.595028981566429
1144,-0.004854027013061568,-4.595028981566429
1145,-0.004854027013061568,-4.595028981566429
1146,-0.004854027013061568,-4.595028981566429
1147,-0.004854027013061568,-4.595028981566429
1148,-0.004854027013061568,-4.595028981566429
1149,-0.004854027013061568,-4.595028981566429
1150,-0.004854027013061568,-4.595028981566429
1151,-0.004854027013061568,-4.595028981566429
1152,-0.004854027013061568,-4.595028981566429
1153,-0.004854027013061568,-4.595028981566429
1154,-0.004854027013061568,-4.595028981566429
1155,-0.004854027013061568,-4.595028981566429
1156,-0.004854027013061568,-4.595028981566429
1157,-0.004854027013061568,-4.595028981566429
1158,-0.004854027013061568,-4.595028981566429
1159,-0.004854027013061568,-4.595028981566429
1160,-0.004854027013061568,-4.595028981566429
1161,-0.004854027013061568,-4.595028981566429
1162,-0.004854027013061568,-4.595028981566429
1163,-0.004854027013061568,-4.595028981566429
1164,-0.004854027013061568,-4.595028981566429
1165,-0.004854027013061568,-4.595028981566429
1166,-0.004854027013061568,-4.595028981566429
1167,-0.004854027013061568,-4.595028981566429
1168,-0.004854027013061568,-4.595028981566429
1169,-0.004854027013061568,-4.595028981566429
1170,-0.004854027013061568,-4.595028981566429
1171,-0.004854027013061568,-4.595028981566429
1172,-0.004854027013061568,-4.595028981566429
1173,-0.004854027013061568,-4.595028981566429
1174,-0.004854027013061568,-4.595028981566429
1175,-0.004854027013061568,-4.595028981566429
1176,-0.004854027013061568,-4.595028981566429
1177,-0.004854027013061568,-4.595028981566429
1178,-0.004854027013061568,-4.595028981566429
1179,-0.004854027013061568,-4.595028981566429
1180,-0.004854027013061568,-4.595028981566429
1181,-0.004854027013061568,-4.595028981566429
1182,-0.004854027013061568,-4.595028981566429
1183,-0.004854027013061568,-4.595028981566429
1184,-0.004854027013061568,-4.595028981566429
1185,-0.004854027013061568,-4.595028981566429
1186,-0.004854027013061568,-4.595028981566429
1187,-0.004854027013061568,-4.595028981566429
1188,-0.004854027013061568,-4.595028981566429
1189,-0.004854027013061568,-4.595028981566429
1190,-0.004854027013061568,-4.595028981566429
1191,-0.004854027013061568,-4.595028981566429
1192,-0.004854027013061568,-4.595028981566429
1193,-0.004854027013061568,-4.595028981566429
1194,-0.004854027013061568,-4.595028981566429
1195,-0.004854027013061568,-4.595028981566429
1196,-0.004854027013061568,-4.595028981566429
1197,-0.004854027013061568,-4.595028981566429
1198,-0.004854027013061568,-4.595028981566429
1199,-0.004854027013061568,-4.595028981566429
1200,-0.004854027013061568,-4.595028981566429
1201,-0.004854027013061568,-4.595028981566429
1202,-0.004854027013061568,-4.595028981566429
1203,-0.004854027013061568,-4.595028981566429
1204,-0.004854027013061568,-4.595028981566429
1205,-0.004854027013061568,-4.595028981566429
1206,-0.004854027013061568,-4.595028981566429
1207,-0.004854027013061568,-4.595028981566429
1208,-0.004854027013061568,-4.595028981566429
1209,-0.004854027013061568,-4.595028981566429
1210,-0.004854027013061568,-4.595028981566429
1211,-0.004854027013061568,-4.595028981566429
1212,-0.004854027013061568,-4.595028981566429
1213,-0.004854027013061568,-4.595028981566429
1214,-0.004854027013061568,-4.595028981566429
1215,-0.004854027013061568,-4.595028981566429
1216,-0.004854027013061568,-4.595028981566429
1217,-0.004854027013061568,-4.595028981566429
1218,-0.004854027013061568,-4.595028981566429
1219,-0.004854027013061568,-4.595028981566429
1220,-0.004854027013061568,-4.595028981566429
1221,-0.004854027013061568,-4.595028981566429
1222,-0.004854027013061568,-4.595028981566429
1223,-0.004854027013061568,-4.595028981566429
1224,-0.004854027013061568,-4.595028981566429
1225,-0.004854027013061568,-4.595028981566429
1226,-0.004854027013061568,-4.595028981566429
1227,-0.004854027013061568,-4.595028981566429
1228,-0.004854027013061568,-4.595028981566429
1229,-0.004854027013061568,-4.595028981566429
1230,-0.004854027013061568,-4.595028981566429
1231,-0.004854027013061568,-4.595028981566429
1232,-0.004854027013061568,-4.595028981566429
1233,-0.004854027013061568,-4.595028981566429
1234,-0.004854027013061568,-4.595028981566429
1235,-0.004854027013061568,-4.595028981566429
1236,-0.004854027013061568,-4.595028981566429
1237,-0.004854027013061568,-4.595028981566429
1238,-0.004854027013061568,-4.595028981566429
1239,-0.004854027013061568,-4.595028981566429
1240,-0.004854027013061568,-4.595028981566429
1241,-0.004854027013061568,-4.595028981566429
1242,-0.004854027013061568,-4.595028981566429
1243,-0.004854027013061568,-4.595028981566429
1244,-0.004854027013061568,-4.595028981566429
1245,-0.004854027013061568,-4.595028981566429
1246,-0.004854027013061568,-4.595028981566429
1247,-0.004854027013061568,-4.595028981566429
1248,-0.004854027013061568,-4.595028981566429
1249,-0.004854027013061568,-4.595028981566429
1250,-0.004854027013061568,-4.595028981566429
1251,-0.004854027013061568,-4.595028981566429
1252,-0.004854027013061568,-4.595028981566429
1253,-0.004854027013061568,-4.595028981566429
1254,-0.004854027013061568,-4.595028981566429
1255,-0.004854027013061568,-4.595028981566429
1256,-0.004854027013061568,-4.595028981566429
1257,-0.004854027013061568,-4.595028981566429
1258,-0.004854027013061568,-4.595028981566429
1259,-0.004854027013061568,-4.595028981566429
1260,-0.004854027013061568,-4.595028981566429
1261,-0.004854027013061568,-4.595028981566429
1262,-0.004854027013061568,-4.595028981566429
1263,-0.004854027013061568,-4.595028981566429
1264,-0.004854027013061568,-4.595028981566429
1265,-0.004854027013061568,-4.595028981566429
1266,-0.004854027013061568,-4.595028981566429
1267,-0.004854027013061568,-4.595028981566429
1268,-0.004854027013061568,-4.595028981566429
1269,-0.004854027013061568,-4.595028981566429
1270,-0.004854027013061568,-4.595028981566429
1271,-0.004854027013061568,-4.595028981566429
1272,-0.004854027013061568,-4.595028981566429
1273,-0.004854027013061568,-4.595028981566429
1274,-0.004854027013061568,-4.595028981566429
1275,-0.004854027013061568,-4.595028981566429
1276,-0.004854027013061568,-4.595028981566429
1277,-0.004854027013061568,-4.595028981566429
1278,-0.004854027013061568,-4.595028981566429
1279,-0.004854027013061568,-4.595028981566429
1280,-0.004854027013061568,-4.595028981566429
1281,-0.004854027013061568,-4.595028981566429
1282,-0.004854027013061568,-4.595028981566429
1283,-0.004854027013061568,-4.595028981566429
1284,-0.004854027013061568,-4.595028981566429
1285,-0.004854027013061568,-4.595028981566429
1286,-0.004854027013061568,-4.595028981566429
1287,-0.004854027013061568,-4.595028981566429
1288,-0.004854027013061568,-4.595028981566429
1289,-0.004854027013061568,-4.595028981566429
1290,-0.004854027013061568,-4.595028981566429
1291,-0.004854027013061568,-4.595028981566429
1292,-0.004854027013061568,-4.595028981566429
1293,-0.004854027013061568,-4.595028981566429
1294,-0.004854027013061568,-4.595028981566429
1295,-0.004854027013061568,-4.595028981566429
1296,-0.004854027013061568,-4.595028981566429
1297,-0.004854027013061568,-4.595028981566429
1298,-0.004854027013061568,-4.595028981566429
1299,-0.004854027013061568,-4.595028981566429
1300,-0.004854027013061568,-4.595028981566429
1301,-0.004854027013061568,-4.595028981566429
1302,-0.004854027013061568,-4.595028981566429
1303,-0.004854027013061568,-4.595028981566429
1304,-0.004854027013061568,-4.595028981566429
1305,-0.004854027013061568,-4.595028981566429
1306,-0.004854027013061568,-4.595028981566429
1307,-0.004854027013061568,-4.595028981566429
1308,-0.004854027013061568,-4.595028981566429
1309,-0.004854027013061568,-4.595028981566429
1310,-0.004854027013061568,-4.595028981566429
1311,-0.004854027013061568,-4.595028981566429
1312,-0.004854027013061568,-4.595028981566429
1313,-0.004854027013061568,-4.595028981566429
1314,-0.004854027013061568,-4.595028981566429
1315,-0.004854027013061568,-4.595028981566429
1316,-0.004854027013061568,-4.595028981566429
1317,-0.004854027013061568,-4.595028981566429
1318,-0.004854027013061568,-4.595028981566429
1319,-0.004854027013061568,-4.595028981566429
1320,-0.004854027013061568,-4.595028981566429
1321,-0.004854027013061568,-4.595028981566429
1322,-0.004854027013061568,-4.595028981566429
1323,-0.004854027013061568,-4.595028981566429
1324,-0.004854027013061568,-4.595028981566429
1325,-0.004854027013061568,-4.595028981566429
1326,-0.004854027013061568,-4.595028981566429
1327,-0.004854027013061568,-4.595028981566429
1328,-0.004854027013061568,-4.595028981566429
1329,-0.004854027013061568,-4.595028981566429
1330,-0.004854027013061568,-4.595028981566429
1331,-0.004854027013061568,-4.595028981566429
1332,-0.004854027013061568,-4.595028981566429
1333,-0.004854027013061568,-4.595028981566429
1334,-0.004854027013061568,-4.595028981566429
1335,-0.004854027013061568,-4.595028981566429
1336,-0.004854027013061568,-4.595028981566429
1337,-0.004854027013061568,-4.595028981566429
1338,-0.004854027013061568,-4.595028981566429
1339,-0.004854027013061568,-4.595028981566429
1340,-0.004854027013061568,-4.595028981566429
1341,-0.004854027013061568,-4.595028981566429
1342,-0.004854027013061568,-4.595028981566429
1343,-0.004854027013061568,-4.595028981566429
1344,-0.004854027013061568,-4.595028981566429
1345,-0.004854027013061568,-4.595028981566429
1346,-0.004854027013061568,-4.595028981566429
1347,-0.004854027013061568,-4.595028981566429
1348,-0.004854027013061568,-4.595028981566429
1349,-0.004854027013061568,-4.595028981566429
1350,-0.004854027013061568,-4.595028981566429
1351,-0.004854027013061568,-4.595028981566429
1352,-0.004854027013061568,-4.595028981566429
1353,-0.004854027013061568,-4.595028981566429
1354,-0.004854027013061568,-4.595028981566429
1355,-0.004854027013061568,-4.595028981566429
1356,-0.004854027013061568,-4.595028981566429
1357,-0.004854027013061568,-4.595028981566429
1358,-0.004854027013061568,-4.595028981566429
1359,-0.004854027013061568,-4.595028981566429
1360,-0.004854027013061568,-4.595028981566429
1361,-0.004854027013061568,-4.595028981566429
1362,-0.004854027013061568,-4.595028981566429
1363,-0.004854027013061568,-4.595028981566429
1364,-0.004854027013061568,-4.595028981566429
1365,-0.004854027013061568,-4.595028981566429
1366,-0.004854027013061568,-4.595028981566429
1367,-0.004854027013061568,-4.595028981566429
1368,-0.004854027013061568,-4.595028981566429
1369,-0.004854027013061568,-4.595028981566429
1370,-0.004854027013061568,-4.595028981566429
1371,-0.004854027013061568,-4.595028981566429
1372,-0.004854027013061568,-4.595028981566429
1373,-0.004854027013061568,-4.595028981566429
1374,-0.004854027013061568,-4.595028981566429
1375,-0.004854027013061568,-4.595028981566429
1376,-0.004854027013061568,-4.595028981566429
1377,-0.004854027013061568,-4.595028981566429
1378,-0.004854027013061568,-4.595028981566429
1379,-0.004854027013061568,-4.595028981566429
1380,-0.004854027013061568,-4.595028981566429
1381,-0.004854027013061568,-4.595028981566429
1382,-0.004854027013061568,-4.595028981566429
1383,-0.004854027013061568,-4.595028981566429
1384,-0.004854027013061568,-4.595028981566429
1385,-0.004854027013061568,-4.595028981566429
1386,-0.004854027013061568,-4.595028981566429
1387,-0.004854027013061568,-4.595028981566429
1388,-0.004854027013061568,-4.595028981566429
1389,-0.004854027013061568,-4.595028981566429
1390,-0.004854027013061568,-4.595028981566429
1391,-0.004854027013061568,-4.595028981566429
1392,-0.004854027013061568,-4.595028981566429
1393,-0.004854027013061568,-4.595028981566429
1394,-0.004854027013061568,-4.595028981566429
1395,-0.004854027013061568,-4.595028981566429
1396,-0.004854027013061568,-4.595028981566429
1397,-0.004854027013061568,-4.595028981566429
1398,-0.004854027013061568,-4.595028981566429
1399,-0.004854027013061568,-4.595028981566429
1400,-0.004854027013061568,-4.595028981566429
1401,-0.004854027013061568,-4.595028981566429
1402,-0.004854027013061568,-4.595028981566429
1403,-0.004854027013061568,-4.595028981566429
1404,-0.004854027013061568,-4.595028981566429
1405,-0.004854027013061568,-4.595028981566429
1406,-0.004854027013061568,-4.595028981566429
1407,-0.004854027013061568,-4.595028981566429
1408,-0.004854027013061568,-4.595028981566429
1409,-0.004854027013061568,-4.595028981566429
1410,-0.004854027013061568,-4.595028981566429
1411,-0.004854027013061568,-4.595028981566429
1412,-0.004854027013061568,-4.595028981566429
1413,-0.004854027013061568,-4.595028981566429
1414,-0.004854027013061568,-4.595028981566429
1415,-0.004854027013061568,-4.595028981566429
1416,-0.004854027013061568,-4.595028981566429
1417,-0.004854027013061568,-4.595028981566429
1418,-0.004854027013061568,-4.595028981566429
1419,-0.004854027013061568,-4.595028981566429
1420,-0.004854027013061568,-4.595028981566429
1421,-0.004854027013061568,-4.595028981566429
1422,-0.004854027013061568,-4.595028981566429
1423,-0.004854027013061568,-4.595028981566429
1424,-0.004854027013061568,-4.595028981566429
1425,-0.004854027013061568,-4.595028981566429
1426,-0.004854027013061568,-4.595028981566429
1427,-0.004854027013061568,-4.595028981566429
1428,-0.004854027013061568,-4.595028981566429
1429,-0.004854027013061568,-4.595028981566429
1430,-0.004854027013061568,-4.595028981566429
1431,-0.004854027013061568,-4.595028981566429
1432,-0.004854027013061568,-4.595028981566429
1433,-0.004854027013061568,-4.595028981566429
1434,-0.004854027013061568,-4.595028981566429
1435,-0.004854027013061568,-4.595028981566429
1436,-0.004854027013061568,-4.595028981566429
1437,-0.004854027013061568,-4.595028981566429
1438,-0.004854027013061568,-4.595028981566429
1439,-0.004854027013061568,-4.595028981566429
1440,-0.004854027013061568,-4.595028981566429
1441,-0.004854027013061568,-4.595028981566429
1442,-0.004854027013061568,-4.595028981566429
1443,-0.004854027013061568,-4.595028981566429
1444,-0.004854027013061568,-4.595028981566429
1445,-0.004854027013061568,-4.595028981566429
1446,-0.004854027013061568,-4.595028981566429
1447,-0.004854027013061568,-4.595028981566429
1448,-0.004854027013061568,-4.595028981566429
1449,-0.004854027013061568,-4.595028981566429
1450,-0.004854027013061568,-4.595028981566429
1451,-0.004854027013061568,-4.595028981566429
1452,-0.004854027013061568,-4.595028981566429
1453,-0.004854027013061568,-4.595028981566429
1454,-0.004854027013061568,-4.595028981566429
1455,-0.004854027013061568,-4.595028981566429
1456,-0.004854027013061568,-4.595028981566429
1457,-0.004854027013061568,-4.595028981566429
1458,-0.004854027013061568,-4.595028981566429
1459,-0.004854027013061568,-4.595028981566429
1460,-0.004854027013061568,-4.595028981566429
1461,-0.004854027013061568,-4.595028981566429
1462,-0.004854027013061568,-4.595028981566429
1463,-0.004854027013061568,-4.595028981566429
1464,-0.004854027013061568,-4.595028981566429
1465,-0.004854027013061568,-4.595028981566429
1466,-0.004854027013061568,-4.595028981566429
1467,-0.004854027013061568,-4.595028981566429
1468,-0.004854027013061568,-4.595028981566429
1469,-0.004854027013061568,-4.595028981566429
1470,-0.004854027013061568,-4.595028981566429
