Time Step,Coverage_Gauteng,Coverage_KwaZulu-Natal,Coverage_Western Cape,Coverage_Eastern Cape,Coverage_Limpopo,Coverage_Mpumalanga,Coverage_North West,Coverage_Free State,Coverage_Northern Cape,Incidence_Gauteng,Incidence_KwaZulu-Natal,Incidence_Western Cape,Incidence_Eastern Cape,Incidence_Limpopo,Incidence_Mpumalanga,Incidence_North West,Incidence_Free State,Incidence_Northern Cape
19,0.12635,0.18075001,0.228,0.228,0.10687499,0.2271777,0.19,0.29070002,0.5088125,0.007989893,0.009991924,0.0049886,0.0069840495,0.0059935874,0.007981829,0.0059885997,0.0069796513,0.003979656
20,0.12635,0.18075001,0.228,0.228,0.10687499,0.2271777,0.19,0.29070002,0.5088125,0.007989893,0.009991924,0.0049886,0.0069840495,0.0059935874,0.007981829,0.0059885997,0.0069796513,0.003979656
21,0.12635,0.18075001,0.47025,0.228,0.10687499,0.2271777,0.19,0.29070002,0.5088125,0.007989893,0.009991924,0.004976515,0.0069840495,0.0059935874,0.007981829,0.0059885997,0.0069796513,0.003979656
22,0.13810626,0.18075001,0.47025,0.228,0.10687499,0.2271777,0.19,0.29070002,0.5088125,0.007988954,0.009991924,0.004976515,0.0069840495,0.0059935874,0.007981829,0.0059885997,0.0069796513,0.003979656
23,0.13810626,0.18075001,0.47025,0.228,0.10687499,0.2271777,0.19,0.29070002,0.5088125,0.007988954,0.009991924,0.004976515,0.0069840495,0.0059935874,0.007981829,0.0059885997,0.0069796513,0.003979656
24,0.13810626,0.18075001,0.47025,0.228,0.10687499,0.2271777,0.19,0.31804878,0.5088125,0.007988954,0.009991924,0.004976515,0.0069840495,0.0059935874,0.007981829,0.0059885997,0.0069777425,0.003979656
25,0.22835626,0.23906946,0.47025,0.228,0.10687499,0.37714198,0.19,0.31804878,0.5088125,0.007981745,0.009986097,0.004976515,0.0069840495,0.0059935874,0.007969859,0.0059885997,0.0069777425,0.003979656
26,0.22835626,0.23906946,0.47025,0.228,0.10687499,0.37714198,0.19,0.42302376,0.5088125,0.007981745,0.009986097,0.004976515,0.0069840495,0.0059935874,0.007969859,0.0059885997,0.0069704177,0.003979656
27,0.22835626,0.23906946,0.47025,0.228,0.10687499,0.37714198,0.19,0.52799875,0.5088125,0.007981745,0.009986097,0.004976515,0.0069840495,0.0059935874,0.007969859,0.0059885997,0.0069631003,0.003979656
28,0.22835626,0.23906946,0.47025,0.228,0.10687499,0.37714198,0.19,0.52799875,0.5088125,0.007981745,0.009986097,0.004976515,0.0069840495,0.0059935874,0.007969859,0.0059885997,0.0069631003,0.003979656
29,0.22835626,0.23906946,0.47025,0.228,0.10687499,0.37714198,0.19,0.52799875,0.59543747,0.007981745,0.009986097,0.004976515,0.0069840495,0.0059935874,0.007969859,0.0059885997,0.0069631003,0.0039762086
30,0.22835626,0.23906946,0.47025,0.228,0.10687499,0.37714198,0.19,0.52799875,0.59543747,0.007981745,0.009986097,0.004976515,0.0069840495,0.0059935874,0.007969859,0.0059885997,0.0069631003,0.0039762086
31,0.22835626,0.23906946,0.47025,0.228,0.10687499,0.37714198,0.19,0.52799875,0.59543747,0.007981745,0.009986097,0.004976515,0.0069840495,0.0059935874,0.007969859,0.0059885997,0.0069631003,0.0039762086
32,0.22835626,0.23906946,0.540375,0.228,0.10687499,0.37714198,0.19,0.52799875,0.59543747,0.007981745,0.009986097,0.0049730255,0.0069840495,0.0059935874,0.007969859,0.0059885997,0.0069631003,0.0039762086
33,0.22835626,0.23906946,0.540375,0.228,0.10687499,0.5271063,0.19,0.52799875,0.59543747,0.007981745,0.009986097,0.0049730255,0.0069840495,0.0059935874,0.007957907,0.0059885997,0.0069631003,0.0039762086
34,0.22835626,0.23906946,0.540375,0.23888999,0.10687499,0.5271063,0.19,0.52799875,0.59543747,0.007981745,0.009986097,0.0049730255,0.006983289,0.0059935874,0.007957907,0.0059885997,0.0069631003,0.0039762086
35,0.22835626,0.23906946,0.540375,0.23888999,0.10687499,0.5271063,0.19,0.52799875,0.59543747,0.007981745,0.009986097,0.0049730255,0.006983289,0.0059935874,0.007957907,0.0059885997,0.0069631003,0.0039762086
36,0.22835626,0.23906946,0.540375,0.23888999,0.10687499,0.5271063,0.19,0.52799875,0.59543747,0.007981745,0.009986097,0.0049730255,0.006983289,0.0059935874,0.007957907,0.0059885997,0.0069631003,0.0039762086
37,0.22835626,0.23906946,0.540375,0.23888999,0.10687499,0.5271063,0.19,0.52799875,0.59543747,0.007981745,0.009986097,0.0049730255,0.006983289,0.0059935874,0.007957907,0.0059885997,0.0069631003,0.0039762086
38,0.22835626,0.23906946,0.6300972,0.23888999,0.10687499,0.5271063,0.19,0.52799875,0.59543747,0.007981745,0.009986097,0.0049685636,0.006983289,0.0059935874,0.007957907,0.0059885997,0.0069631003,0.0039762086
39,0.22835626,0.23906946,0.6300972,0.23888999,0.10687499,0.5271063,0.19,0.52799875,0.59543747,0.007981745,0.009986097,0.0049685636,0.006983289,0.0059935874,0.007957907,0.0059885997,0.0069631003,0.0039762086
40,0.22835626,0.2669132,0.6300972,0.23888999,0.10687499,0.5271063,0.19,0.52799875,0.59543747,0.007981745,0.009983317,0.0049685636,0.006983289,0.0059935874,0.007957907,0.0059885997,0.0069631003,0.0039762086
41,0.22835626,0.30253822,0.6300972,0.23888999,0.10687499,0.5271063,0.19,0.52799875,0.59543747,0.007981745,0.00997976,0.0049685636,0.006983289,0.0059935874,0.007957907,0.0059885997,0.0069631003,0.0039762086
42,0.22835626,0.30253822,0.6300972,0.2885275,0.10687499,0.5271063,0.19,0.52799875,0.59543747,0.007981745,0.00997976,0.0049685636,0.0069798226,0.0059935874,0.007957907,0.0059885997,0.0069631003,0.0039762086
43,0.22835626,0.30253822,0.6300972,0.2885275,0.10687499,0.5271063,0.19,0.9127488,0.59543747,0.007981745,0.00997976,0.0049685636,0.0069798226,0.0059935874,0.007957907,0.0059885997,0.00693631,0.0039762086
44,0.22835626,0.30253822,0.6300972,0.31334624,0.10687499,0.5271063,0.19,0.9127488,0.59543747,0.007981745,0.00997976,0.0049685636,0.0069780904,0.0059935874,0.007957907,0.0059885997,0.00693631,0.0039762086
45,0.22835626,0.30253822,0.6300972,0.31334624,0.10687499,0.5271063,0.19,0.9127488,0.68824995,0.007981745,0.00997976,0.0049685636,0.0069780904,0.0059935874,0.007957907,0.0059885997,0.00693631,0.0039725183
46,0.22835626,0.30253822,0.6300972,0.31334624,0.10687499,0.5271063,0.19,0.9127488,0.68824995,0.007981745,0.00997976,0.0049685636,0.0069780904,0.0059935874,0.007957907,0.0059885997,0.00693631,0.0039725183
47,0.22835626,0.30253822,0.6300972,0.31334624,0.10687499,0.5271063,0.36495835,0.9127488,0.68824995,0.007981745,0.00997976,0.0049685636,0.0069780904,0.0059935874,0.007957907,0.0059781224,0.00693631,0.0039725183
48,0.22835626,0.30253822,0.7002222,0.31334624,0.10687499,0.5271063,0.36495835,0.9127488,0.68824995,0.007981745,0.00997976,0.0049650795,0.0069780904,0.0059935874,0.007957907,0.0059781224,0.00693631,0.0039725183
49,0.22835626,0.40941322,0.7002222,0.31334624,0.10687499,0.5271063,0.36495835,0.9127488,0.68824995,0.007981745,0.009969094,0.0049650795,0.0069780904,0.0059935874,0.007957907,0.0059781224,0.00693631,0.0039725183
50,0.22835626,0.40941322,0.7002222,0.31334624,0.10687499,0.5271063,0.4105396,0.9127488,0.68824995,0.007981745,0.009969094,0.0049650795,0.0069780904,0.0059935874,0.007957907,0.005975398,0.00693631,0.0039725183
51,0.22835626,0.40941322,0.7002222,0.31334624,0.10687499,0.5960527,0.4105396,0.9127488,0.68824995,0.007981745,0.009969094,0.0049650795,0.0069780904,0.0059935874,0.007952421,0.005975398,0.00693631,0.0039725183
52,0.22835626,0.40941322,0.7002222,0.31334624,0.10687499,0.6649991,0.4105396,0.9127488,0.68824995,0.007981745,0.009969094,0.0049650795,0.0069780904,0.0059935874,0.007946938,0.005975398,0.00693631,0.0039725183
53,0.22835626,0.40941322,0.7002222,0.31334624,0.10687499,0.8414277,0.4105396,0.9127488,0.68824995,0.007981745,0.009969094,0.0049650795,0.0069780904,0.0059935874,0.007932917,0.005975398,0.00693631,0.0039725183
54,0.22835626,0.40941322,0.7002222,0.31334624,0.10687499,0.8414277,0.4105396,0.9127488,0.68824995,0.007981745,0.009969094,0.0049650795,0.0069780904,0.0059935874,0.007932917,0.005975398,0.00693631,0.0039725183
55,0.26398125,0.43613198,0.7714722,0.35057437,0.1460625,0.90758836,0.47614896,1.0,0.8218437,0.007978901,0.00996643,0.004961542,0.0069754925,0.0059912386,0.007927668,0.0059714774,0.006929638,0.003967211
56,0.26398125,0.43613198,0.7714722,0.35057437,0.1460625,0.90758836,0.47614896,1.0,0.8218437,0.007978901,0.00996643,0.004961542,0.0069754925,0.0059912386,0.007927668,0.0059714774,0.0069029764,0.003967211
57,0.26398125,0.43613198,0.7714722,0.35057437,0.2505625,0.90758836,0.47614896,1.0,0.8218437,0.007978901,0.00996643,0.004961542,0.0069754925,0.005984978,0.007927668,0.0059714774,0.0069029764,0.003967211
58,0.26398125,0.43613198,0.7714722,0.35057437,0.2505625,0.90758836,0.47614896,1.0,0.8218437,0.007978901,0.00996643,0.004961542,0.0069754925,0.005984978,0.007927668,0.0059714774,0.00689855,0.003967211
59,0.26398125,0.43613198,0.7962222,0.35057437,0.2505625,0.90758836,0.47614896,1.0,0.8218437,0.007978901,0.00996643,0.004960314,0.0069754925,0.005984978,0.007927668,0.0059714774,0.00689855,0.003967211
60,0.26398125,0.43613198,0.7962222,0.35057437,0.2505625,0.90758836,0.47614896,1.0,0.8218437,0.007978901,0.00996643,0.004960314,0.0069754925,0.005984978,0.007927668,0.0059714774,0.00689855,0.003967211
61,0.26398125,0.43613198,0.7962222,0.35057437,0.2505625,0.90758836,0.47614896,1.0,0.8218437,0.007978901,0.00996643,0.004960314,0.0069754925,0.005984978,0.007927668,0.0059714774,0.00689855,0.003967211
62,0.26398125,0.43613198,0.7962222,0.40923688,0.2505625,0.90758836,0.47614896,1.0,0.8218437,0.007978901,0.00996643,0.004960314,0.0069714,0.005984978,0.007927668,0.0059714774,0.00689855,0.003967211
63,0.26398125,0.43613198,0.7962222,0.40923688,0.2505625,0.90758836,0.47614896,1.0,0.8218437,0.007978901,0.00996643,0.004960314,0.0069714,0.005984978,0.007927668,0.0059714774,0.00689855,0.003967211
64,0.26398125,0.43613198,0.8437222,0.40923688,0.2505625,0.90758836,0.47614896,1.0,0.8218437,0.007978901,0.00996643,0.0049579577,0.0069714,0.005984978,0.007927668,0.0059714774,0.00689855,0.003967211
65,0.26398125,0.43613198,0.89122224,0.40923688,0.2505625,0.90758836,0.47614896,1.0,0.8218437,0.007978901,0.00996643,0.004955603,0.0069714,0.005984978,0.007927668,0.0059714774,0.00689855,0.003967211
66,0.26398125,0.43613198,0.89122224,0.40923688,0.2505625,0.99580264,0.47614896,1.0,0.8218437,0.007978901,0.00996643,0.004955603,0.0069714,0.005984978,0.007920675,0.0059714774,0.00689855,0.003967211
67,0.26398125,0.43613198,0.89122224,0.40923688,0.2505625,0.99580264,0.47614896,1.0,0.8218437,0.007978901,0.00996643,0.004955603,0.0069714,0.005984978,0.007920675,0.0059714774,0.00689855,0.003967211
68,0.26398125,0.43613198,0.89122224,0.40923688,0.2505625,0.99580264,0.47614896,1.0,0.8218437,0.007978901,0.00996643,0.004955603,0.0069714,0.005984978,0.007920675,0.0059714774,0.00689855,0.003967211
69,0.26398125,0.45469448,0.89122224,0.40923688,0.2505625,0.99580264,0.47614896,1.0,0.8218437,0.007978901,0.009964581,0.004955603,0.0069714,0.005984978,0.007920675,0.0059714774,0.00689855,0.003967211
70,0.27635625,0.45469448,0.89122224,0.40923688,0.2505625,0.99580264,0.47614896,1.0,0.8218437,0.007977914,0.009964581,0.004955603,0.0069714,0.005984978,0.007920675,0.0059714774,0.00689855,0.003967211
71,0.27635625,0.45469448,0.89122224,0.40923688,0.2505625,0.99580264,0.47614896,1.0,0.8218437,0.007977914,0.009964581,0.004955603,0.0069714,0.005984978,0.007920675,0.0059714774,0.00689855,0.003967211
72,0.27635625,0.45469448,0.89122224,0.40923688,0.2505625,1.0,0.47614896,1.0,0.8218437,0.007977914,0.009964581,0.004955603,0.0069714,0.005984978,0.007899714,0.0059714774,0.00689855,0.003967211
73,0.27635625,0.45469448,0.98622227,0.40923688,0.2505625,1.0,0.47614896,1.0,0.8218437,0.007977914,0.009964581,0.004950895,0.0069714,0.005984978,0.007899714,0.0059714774,0.00689855,0.003967211
74,0.37135625,0.45469448,0.98622227,0.40923688,0.2505625,1.0,0.47614896,1.0,0.8218437,0.007970335,0.009964581,0.004950895,0.0069714,0.005984978,0.007899714,0.0059714774,0.00689855,0.003967211
75,0.37135625,0.45469448,0.98622227,0.40923688,0.2505625,1.0,0.47614896,1.0,0.8218437,0.007970335,0.009964581,0.004950895,0.0069714,0.005984978,0.007892745,0.0059714774,0.00689855,0.003967211
76,0.37135625,0.5259445,0.98622227,0.40923688,0.2505625,1.0,0.47614896,1.0,0.8218437,0.007970335,0.009957481,0.004950895,0.0069714,0.005984978,0.007892745,0.0059714774,0.00689855,0.003967211
77,0.37135625,0.5259445,0.98622227,0.40923688,0.2914,1.0,0.47614896,1.0,0.8218437,0.007970335,0.009957481,0.004950895,0.0069714,0.005982534,0.007892745,0.0059714774,0.00689855,0.003967211
78,0.38373125,0.53522575,1.0,0.42452002,0.3050125,1.0,0.4989396,1.0,0.86824995,0.007969349,0.009956557,0.00494967,0.006970335,0.0059817196,0.00789093,0.0059701162,0.0068959887,0.00396537
79,0.38373125,0.53522575,1.0,0.42452002,0.3050125,1.0,0.4989396,1.0,0.86824995,0.007969349,0.009956557,0.00494967,0.006970335,0.0059817196,0.00789093,0.0059701162,0.0068959887,0.00396537
80,0.40848124,0.53522575,1.0,0.42452002,0.3050125,1.0,0.4989396,1.0,0.86824995,0.007967376,0.009956557,0.00494967,0.006970335,0.0059817196,0.00789093,0.0059701162,0.0068959887,0.00396537
81,0.40848124,0.53522575,1.0,0.42452002,0.3050125,1.0,0.4989396,1.0,0.86824995,0.007967376,0.009956557,0.00494967,0.006970335,0.0059817196,0.00789093,0.0059701162,0.0068959887,0.00396537
82,0.40848124,0.53522575,1.0,0.42452002,0.3050125,1.0,0.7613771,1.0,0.86824995,0.007967376,0.009956557,0.00494967,0.006970335,0.0059817196,0.00789093,0.005954448,0.0068959887,0.00396537
83,0.40848124,0.53522575,1.0,0.42452002,0.3050125,1.0,0.7613771,1.0,0.86824995,0.007967376,0.009956557,0.00494967,0.006970335,0.0059817196,0.00789093,0.005954448,0.0068959887,0.00396537
84,0.40848124,0.53522575,1.0,0.63827,0.3050125,1.0,0.7613771,1.0,0.86824995,0.007967376,0.009956557,0.00494967,0.006955436,0.0059817196,0.00789093,0.005954448,0.0068959887,0.00396537
85,0.40848124,0.53522575,1.0,0.63827,0.3050125,1.0,0.7613771,1.0,0.86824995,0.007967376,0.009956557,0.00494967,0.006955436,0.0059817196,0.00789093,0.005954448,0.006886162,0.00396537
86,0.40848124,0.53522575,1.0,0.63827,0.3050125,1.0,0.7613771,1.0,0.86824995,0.007967376,0.009956557,0.00494967,0.006955436,0.0059817196,0.00789093,0.005954448,0.006886162,0.00396537
87,0.40848124,0.53522575,1.0,0.63827,0.3050125,1.0,0.7613771,1.0,0.86824995,0.007967376,0.009956557,0.00494967,0.006955436,0.0059817196,0.007877008,0.005954448,0.006886162,0.00396537
88,0.40848124,0.53522575,1.0,0.63827,0.3050125,1.0,0.7613771,1.0,0.86824995,0.007967376,0.009956557,0.00494967,0.006955436,0.0059817196,0.007877008,0.005954448,0.006886162,0.00396537
89,0.40848124,0.53522575,1.0,0.63827,0.3050125,1.0,0.7613771,1.0,0.86824995,0.007967376,0.009956557,0.00494967,0.006955436,0.0059817196,0.007877008,0.005954448,0.006886162,0.00396537
90,0.40848124,0.53522575,1.0,0.63827,0.3050125,1.0,0.7613771,1.0,0.86824995,0.007967376,0.009956557,0.00494967,0.006955436,0.0059817196,0.007877008,0.005954448,0.006886162,0.00396537
91,0.40848124,0.53522575,1.0,0.63827,0.3050125,1.0,0.7613771,1.0,1.0,0.007967376,0.009956557,0.00494967,0.006955436,0.0059817196,0.007877008,0.005954448,0.006886162,0.0039598495
92,0.40848124,0.53522575,1.0,0.63827,0.3050125,1.0,0.8102625,1.0,1.0,0.007967376,0.009956557,0.00494967,0.006955436,0.0059817196,0.007877008,0.0059515373,0.006886162,0.0039598495
93,0.42085624,0.53522575,1.0,0.63827,0.3050125,1.0,0.8102625,1.0,1.0,0.00796639,0.009956557,0.00494967,0.006955436,0.0059817196,0.007877008,0.0059515373,0.006886162,0.0039598495
94,0.42085624,0.55378824,1.0,0.63827,0.3050125,1.0,0.8102625,1.0,1.0,0.00796639,0.00995471,0.00494967,0.006955436,0.0059817196,0.007877008,0.0059515373,0.006886162,0.0039598495
95,0.42085624,0.55378824,1.0,0.63827,0.4617625,1.0,0.8102625,1.0,1.0,0.00796639,0.00995471,0.00494967,0.006955436,0.0059723435,0.007877008,0.0059515373,0.006886162,0.0039598495
96,0.42085624,0.55378824,1.0,0.63827,0.4617625,1.0,0.8102625,1.0,1.0,0.00796639,0.00995471,0.00494967,0.006955436,0.0059723435,0.007877008,0.0059515373,0.006886162,0.0039543365
97,0.42085624,0.62503827,1.0,0.63827,0.4617625,1.0,0.8102625,1.0,1.0,0.00796639,0.009947617,0.00494967,0.006955436,0.0059723435,0.007877008,0.0059515373,0.006886162,0.0039543365
98,0.42085624,0.6962883,1.0,0.63827,0.4617625,1.0,0.8102625,1.0,1.0,0.00796639,0.009940529,0.00494967,0.006955436,0.0059723435,0.007877008,0.0059515373,0.006886162,0.0039543365
99,0.43323123,0.70556957,1.0,0.6568325,0.475375,1.0,0.83573437,1.0,1.0,0.007965405,0.009939606,0.0049484447,0.006954145,0.0059715305,0.007875198,0.0059500216,0.0068836054,0.0039525013
100,0.43323123,0.70556957,1.0,0.6568325,0.475375,1.0,0.83573437,1.0,1.0,0.007965405,0.009939606,0.0049484447,0.006954145,0.0059715305,0.007868251,0.0059500216,0.0068836054,0.0039525013
101,0.43323123,0.70556957,1.0,0.6568325,0.475375,1.0,0.83573437,1.0,1.0,0.007965405,0.009939606,0.0049484447,0.006954145,0.0059715305,0.007868251,0.0059500216,0.0068836054,0.0039525013
102,0.43323123,0.7768196,1.0,0.6568325,0.475375,1.0,0.83573437,1.0,1.0,0.007965405,0.0099325245,0.0049484447,0.006954145,0.0059715305,0.007868251,0.0059500216,0.0068836054,0.0039525013
103,0.43323123,0.7768196,1.0,0.6568325,0.475375,1.0,0.83573437,1.0,1.0,0.007965405,0.0099325245,0.004943744,0.006954145,0.0059715305,0.007868251,0.0059500216,0.0068836054,0.0039525013
104,0.43323123,0.7768196,1.0,0.6568325,0.475375,1.0,0.83573437,1.0,1.0,0.007965405,0.0099325245,0.004943744,0.006954145,0.0059715305,0.007868251,0.0059500216,0.0068784943,0.0039525013
105,0.43323123,0.7768196,1.0,0.6568325,0.475375,1.0,0.83573437,1.0,1.0,0.007965405,0.0099325245,0.004943744,0.006954145,0.0059715305,0.007864634,0.0059500216,0.0068784943,0.0039525013
106,0.43323123,0.7768196,1.0,0.6568325,0.475375,1.0,0.83573437,1.0,1.0,0.007965405,0.0099325245,0.004943744,0.006954145,0.0059715305,0.007864634,0.0059500216,0.0068784943,0.0039525013
107,0.43323123,0.7768196,1.0,0.6568325,0.475375,1.0,0.83573437,1.0,1.0,0.007965405,0.0099325245,0.004943744,0.006954145,0.0059715305,0.007864634,0.0059500216,0.0068784943,0.003948833
108,0.43323123,0.7768196,1.0,0.8705825,0.475375,1.0,0.83573437,1.0,1.0,0.007965405,0.0099325245,0.004943744,0.006939281,0.0059715305,0.007864634,0.0059500216,0.0068784943,0.003948833
109,0.43323123,0.7768196,1.0,0.8705825,0.475375,1.0,0.83573437,1.0,1.0,0.007965405,0.0099325245,0.0049343505,0.006939281,0.0059715305,0.007864634,0.0059500216,0.0068784943,0.003948833
110,0.43323123,0.7768196,1.0,0.8705825,0.475375,1.0,0.83573437,1.0,1.0,0.007965405,0.0099325245,0.004929663,0.006939281,0.0059715305,0.007864634,0.0059500216,0.0068784943,0.003948833
111,0.43323123,0.7768196,1.0,0.8705825,0.475375,1.0,0.86120623,1.0,1.0,0.007965405,0.0099325245,0.004929663,0.006939281,0.0059715305,0.007864634,0.0059485063,0.0068784943,0.003948833
112,0.43323123,0.7768196,1.0,0.8705825,0.475375,1.0,0.86120623,1.0,1.0,0.007965405,0.0099325245,0.004929663,0.006939281,0.0059715305,0.007864634,0.0059485063,0.0068784943,0.003948833
113,0.43323123,0.7768196,1.0,0.8705825,0.475375,1.0,0.86120623,1.0,1.0,0.007965405,0.0099325245,0.004929663,0.006939281,0.0059715305,0.007864634,0.0059485063,0.0068784943,0.0039277314
114,0.43323123,0.8480696,1.0,0.8705825,0.475375,1.0,0.86120623,1.0,1.0,0.007965405,0.009925447,0.004929663,0.006939281,0.0059715305,0.007864634,0.0059485063,0.0068784943,0.0039277314
115,0.43323123,0.8480696,1.0,0.8705825,0.475375,1.0,0.86120623,1.0,1.0,0.007965405,0.009925447,0.004929663,0.006939281,0.0059715305,0.007864634,0.0059485063,0.0068784943,0.0039067427
116,0.43323123,0.8480696,1.0,0.8705825,0.475375,1.0,0.86120623,1.0,1.0,0.007965405,0.009925447,0.004929663,0.006939281,0.0059715305,0.007864634,0.0059485063,0.0068784943,0.0039067427
117,0.43323123,0.8480696,1.0,0.8705825,0.475375,1.0,0.93762183,1.0,1.0,0.007965405,0.009925447,0.004929663,0.006939281,0.0059715305,0.007864634,0.005943961,0.0068784943,0.0039067427
118,0.43323123,0.8480696,1.0,0.8705825,0.475375,1.0,1.0,1.0,1.0,0.007965405,0.009925447,0.004929663,0.006939281,0.0059715305,0.007864634,0.0059265266,0.0068784943,0.0039067427
119,0.43323123,0.8682571,1.0,0.8705825,0.475375,1.0,1.0,1.0,1.0,0.007965405,0.009923443,0.004929663,0.006939281,0.0059715305,0.007864634,0.0059265266,0.0068784943,0.0039067427
120,0.43323123,0.8682571,1.0,0.8705825,0.475375,1.0,1.0,1.0,1.0,0.007965405,0.009923443,0.004929663,0.006939281,0.0059715305,0.007864634,0.0059265266,0.0068784943,0.0039067427
121,0.43323123,0.8682571,1.0,0.8705825,0.475375,1.0,1.0,1.0,1.0,0.007965405,0.009923443,0.004929663,0.006939281,0.0059715305,0.007864634,0.005921998,0.0068784943,0.0039067427
122,0.43323123,0.8682571,1.0,0.8705825,0.475375,1.0,1.0,1.0,1.0,0.007965405,0.009923443,0.00492498,0.006939281,0.0059715305,0.007864634,0.005921998,0.0068784943,0.0039067427
123,0.43323123,0.8682571,1.0,0.8705825,0.475375,1.0,1.0,1.0,1.0,0.007965405,0.009923443,0.00492498,0.006939281,0.0059715305,0.007864634,0.005916208,0.0068784943,0.0039067427
124,0.4601479,0.8682571,1.0,0.8705825,0.475375,1.0,1.0,1.0,1.0,0.007963261,0.009923443,0.00492498,0.006939281,0.0059715305,0.007864634,0.005916208,0.0068784943,0.0039067427
125,0.5678145,0.8682571,1.0,0.8705825,0.475375,1.0,1.0,1.0,1.0,0.007954687,0.009923443,0.00492498,0.006939281,0.0059715305,0.007864634,0.005916208,0.0068784943,0.0039067427
126,0.5678145,0.8682571,1.0,0.8705825,0.475375,1.0,1.0,1.0,1.0,0.007954687,0.009923443,0.00492498,0.006939281,0.0059715305,0.007864634,0.005916208,0.0068784943,0.003898856
127,0.5678145,0.8682571,1.0,0.8705825,0.475375,1.0,1.0,1.0,1.0,0.007954687,0.009923443,0.00492498,0.006939281,0.0059715305,0.007864634,0.005916208,0.006873387,0.003898856
128,0.5678145,0.8682571,1.0,0.8705825,0.475375,1.0,1.0,1.0,1.0,0.007954687,0.009923443,0.00492498,0.006939281,0.0059715305,0.007857696,0.005916208,0.006873387,0.003898856
