Time Step,Coverage_Gauteng,Coverage_KwaZulu-Natal,Coverage_Western Cape,Coverage_Eastern Cape,Coverage_Limpopo,Coverage_Mpumalanga,Coverage_North West,Coverage_Free State,Coverage_Northern Cape,Incidence_Gauteng,Incidence_KwaZulu-Natal,Incidence_Western Cape,Incidence_Eastern Cape,Incidence_Limpopo,Incidence_Mpumalanga,Incidence_North West,Incidence_Free State,Incidence_Northern Cape
19,0.12635,0.24159585,0.38,0.114,0.10687499,0.2829536,0.22166666,0.29070002,0.4655,0.007989893,0.009985845,0.0049810177,0.00699202,0.0059935874,0.007977377,0.005986703,0.0069796513,0.0039813803
20,0.12635,0.24159585,0.38,0.114,0.10687499,0.2829536,0.22166666,0.39330003,0.4655,0.007989893,0.009985845,0.0049810177,0.00699202,0.0059935874,0.007977377,0.005986703,0.0069724903,0.0039813803
21,0.12635,0.24159585,0.38,0.114,0.10687499,0.2829536,0.22166666,0.39330003,0.4655,0.007989893,0.009985845,0.0049810177,0.00699202,0.0059935874,0.007977377,0.005986703,0.0069724903,0.0039813803
22,0.12635,0.24159585,0.54044443,0.114,0.10687499,0.2829536,0.22166666,0.39330003,0.4655,0.007989893,0.009985845,0.004973026,0.00699202,0.0059935874,0.007977377,0.005986703,0.0069724903,0.0039813803
23,0.21501666,0.29859585,0.54044443,0.114,0.10687499,0.42952502,0.22166666,0.39330003,0.4655,0.007982808,0.009980152,0.004973026,0.00699202,0.0059935874,0.007965684,0.005986703,0.0069724903,0.0039813803
24,0.21501666,0.29859585,0.54044443,0.114,0.10687499,0.42952502,0.22166666,0.39330003,0.4655,0.007982808,0.009980152,0.004973026,0.00699202,0.0059935874,0.007965684,0.005986703,0.0069724903,0.0039813803
25,0.21501666,0.31284586,0.54044443,0.114,0.10687499,0.42952502,0.22166666,0.39330003,0.4655,0.007982808,0.00997873,0.004973026,0.00699202,0.0059935874,0.007965684,0.005986703,0.0069724903,0.0039813803
26,0.24966666,0.31284586,0.54044443,0.114,0.10687499,0.42952502,0.22166666,0.39330003,0.4655,0.007980042,0.00997873,0.004973026,0.00699202,0.0059935874,0.007965684,0.005986703,0.0069724903,0.0039813803
27,0.24966666,0.31284586,0.54044443,0.114,0.10687499,0.42952502,0.22166666,0.39330003,0.4655,0.007980042,0.00997873,0.004973026,0.00699202,0.0059935874,0.007965684,0.005986703,0.0069724903,0.0039813803
28,0.31616667,0.31284586,0.66077775,0.1745625,0.10687499,0.42952502,0.22166666,0.39330003,0.4655,0.007974735,0.00997873,0.004967042,0.0069877855,0.0059935874,0.007965684,0.005986703,0.0069724903,0.0039813803
29,0.44916666,0.31284586,0.66077775,0.1745625,0.10687499,0.42952502,0.22166666,0.39330003,0.4655,0.007964129,0.00997873,0.004967042,0.0069877855,0.0059935874,0.007965684,0.005986703,0.0069724903,0.0039813803
30,0.47133332,0.31284586,0.66077775,0.1745625,0.10687499,0.42952502,0.22166666,0.39330003,0.4655,0.007962363,0.00997873,0.004967042,0.0069877855,0.0059935874,0.007965684,0.005986703,0.0069724903,0.0039813803
31,0.47133332,0.31284586,0.66077775,0.2956875,0.10687499,0.42952502,0.22166666,0.39330003,0.4655,0.007962363,0.00997873,0.004967042,0.0069793216,0.0059935874,0.007965684,0.005986703,0.0069724903,0.0039813803
32,0.47133332,0.31284586,0.7234777,0.2956875,0.10687499,0.42952502,0.22166666,0.39330003,0.4655,0.007962363,0.00997873,0.0049639274,0.0069793216,0.0059935874,0.007965684,0.005986703,0.0069724903,0.0039813803
33,0.47133332,0.31284586,0.7234777,0.2956875,0.10687499,0.42952502,0.22166666,0.39330003,0.4655,0.007962363,0.00997873,0.0049639274,0.0069793216,0.0059935874,0.007965684,0.005986703,0.0069724903,0.0039813803
34,0.47133332,0.31284586,0.76527774,0.2956875,0.10687499,0.42952502,0.22166666,0.39330003,0.4655,0.007962363,0.00997873,0.0049618524,0.0069793216,0.0059935874,0.007965684,0.005986703,0.0069724903,0.0039813803
35,0.47133332,0.31284586,0.76527774,0.2956875,0.10687499,0.42952502,0.22166666,0.39330003,0.4655,0.007962363,0.00997873,0.0049618524,0.0069793216,0.0059935874,0.007965684,0.005986703,0.0069724903,0.0039813803
36,0.53783333,0.31284586,0.88561106,0.35625,0.10687499,0.42952502,0.22166666,0.39330003,0.4655,0.007957067,0.00997873,0.0049558817,0.006975095,0.0059935874,0.007965684,0.005986703,0.0069724903,0.0039813803
37,0.53783333,0.31284586,0.88561106,0.35625,0.10687499,0.42952502,0.22166666,0.39330003,0.4655,0.007957067,0.00997873,0.0049558817,0.006975095,0.0059935874,0.007965684,0.005986703,0.0069724903,0.0039813803
38,0.53783333,0.31284586,0.88561106,0.35625,0.10687499,0.42952502,0.22166666,0.39330003,0.5954375,0.007957067,0.00997873,0.0049558817,0.006975095,0.0059935874,0.007965684,0.005986703,0.0069724903,0.0039762068
39,0.53783333,0.31284586,1.0,0.35625,0.10687499,0.42952502,0.22166666,0.39330003,0.5954375,0.007957067,0.00997873,0.0049439548,0.006975095,0.0059935874,0.007965684,0.005986703,0.0069724903,0.0039762068
40,0.53783333,0.31284586,1.0,0.35625,0.10687499,0.42952502,0.22166666,0.39330003,0.5954375,0.007957067,0.00997873,0.0049439548,0.006975095,0.0059935874,0.007965684,0.005986703,0.0069724903,0.0039762068
41,0.56093335,0.31284586,1.0,0.35625,0.10687499,0.42952502,0.22166666,0.39330003,0.5954375,0.007955229,0.00997873,0.0049439548,0.006975095,0.0059935874,0.007965684,0.005986703,0.0069724903,0.0039762068
42,0.56093335,0.31284586,1.0,0.35625,0.10687499,0.42952502,0.22166666,0.39330003,0.5954375,0.007955229,0.00997873,0.0049439548,0.006975095,0.0059935874,0.007965684,0.005986703,0.0069724903,0.0039762068
43,0.5831,0.31284586,1.0,0.35625,0.10687499,0.42952502,0.22166666,0.39330003,0.5954375,0.007953466,0.00997873,0.0049439548,0.006975095,0.0059935874,0.007965684,0.005986703,0.0069724903,0.0039762068
44,0.5831,0.31284586,1.0,0.35625,0.10687499,0.42952502,0.22166666,0.39330003,0.5954375,0.007953466,0.00997873,0.0049439548,0.006975095,0.0059935874,0.007965684,0.005986703,0.0069724903,0.0039762068
45,0.5831,0.31284586,1.0,0.35625,0.10687499,0.42952502,0.22166666,0.70110005,0.5954375,0.007953466,0.00997873,0.0049439548,0.006975095,0.0059935874,0.007965684,0.005986703,0.006951029,0.0039762068
46,0.5831,0.31284586,1.0,0.35625,0.14962499,0.42952502,0.22166666,0.70110005,0.5954375,0.007953466,0.00997873,0.0049439548,0.006975095,0.0059910254,0.007965684,0.005986703,0.006951029,0.0039762068
47,0.6052667,0.31284586,1.0,0.35625,0.14962499,0.42952502,0.22166666,0.70110005,0.5954375,0.007951703,0.00997873,0.0049439548,0.006975095,0.0059910254,0.007965684,0.005986703,0.006951029,0.0039762068
48,0.6052667,0.31284586,1.0,0.35625,0.14962499,0.42952502,0.28895834,0.70110005,0.5954375,0.007951703,0.00997873,0.0049439548,0.006975095,0.0059910254,0.007965684,0.005982674,0.006951029,0.0039762068
49,0.6052667,0.31284586,1.0,0.35625,0.23512499,0.42952502,0.28895834,0.70110005,0.5954375,0.007951703,0.00997873,0.0049439548,0.006975095,0.005985903,0.007965684,0.005982674,0.006951029,0.0039762068
50,0.6052667,0.31284586,1.0,0.35625,0.23512499,0.42952502,0.28895834,0.70110005,0.5954375,0.007951703,0.00997873,0.0049439548,0.006975095,0.005985903,0.007965684,0.005982674,0.006951029,0.0039762068
51,0.6052667,0.31284586,1.0,0.35625,0.23512499,0.42952502,0.28895834,0.70110005,0.5954375,0.007951703,0.00997873,0.0049439548,0.006975095,0.005985903,0.007965684,0.005982674,0.006951029,0.0039762068
