Time Step,Coverage_Gauteng,Coverage_KwaZulu-Natal,Coverage_Western Cape,Coverage_Eastern Cape,Coverage_Limpopo,Coverage_Mpumalanga,Coverage_North West,Coverage_Free State,Coverage_Northern Cape,Incidence_Gauteng,Incidence_KwaZulu-Natal,Incidence_Western Cape,Incidence_Eastern Cape,Incidence_Limpopo,Incidence_Mpumalanga,Incidence_North West,Incidence_Free State,Incidence_Northern Cape
19,0.2166,0.19594376,0.4489,0.114,0.10687499,0.20764287,0.19,0.29070002,0.5954375,0.007982682,0.009990406,0.004977585,0.00699202,0.0059935874,0.007983388,0.0059885997,0.0069796513,0.0039762068
20,0.2166,0.19594376,0.69115,0.114,0.10687499,0.20764287,0.19,0.29070002,0.5954375,0.007982682,0.009990406,0.0049655265,0.00699202,0.0059935874,0.007983388,0.0059885997,0.0069796513,0.0039762068
21,0.30685002,0.2542632,0.69115,0.114,0.10687499,0.35760716,0.19,0.29070002,0.5954375,0.007975479,0.00998458,0.0049655265,0.00699202,0.0059935874,0.007971416,0.0059885997,0.0069796513,0.0039762068
22,0.30685002,0.2542632,0.69115,0.114,0.10687499,0.35760716,0.19,0.29070002,0.5954375,0.007975479,0.00998458,0.0049655265,0.00699202,0.0059935874,0.007971416,0.0059885997,0.0069796513,0.0039762068
23,0.30685002,0.2542632,0.69115,0.114,0.10687499,0.35760716,0.19,0.29070002,0.9279375,0.007975479,0.00998458,0.0049655265,0.00699202,0.0059935874,0.007971416,0.0059885997,0.0069796513,0.0039629857
24,0.30685002,0.2542632,0.85265005,0.114,0.10687499,0.35760716,0.19,0.29070002,0.9279375,0.007975479,0.00998458,0.0049575074,0.00699202,0.0059935874,0.007971416,0.0059885997,0.0069796513,0.0039629857
25,0.30685002,0.2542632,0.85265005,0.114,0.10687499,0.35760716,0.19,0.29070002,0.9279375,0.007975479,0.00998458,0.0049575074,0.00699202,0.0059935874,0.007971416,0.0059885997,0.0069796513,0.0039629857
26,0.30685002,0.2542632,0.85265005,0.114,0.10687499,0.35760716,0.19,0.29070002,0.9279375,0.007975479,0.00998458,0.0049575074,0.00699202,0.0059935874,0.007971416,0.0059885997,0.0069796513,0.0039629857
27,0.30685002,0.2542632,0.85265005,0.114,0.10687499,0.35760716,0.19,0.29070002,0.9279375,0.007975479,0.00998458,0.0049575074,0.00699202,0.0059935874,0.007971416,0.0059885997,0.0069796513,0.0039629857
28,0.30685002,0.2542632,0.89720005,0.114,0.10687499,0.35760716,0.19,0.29070002,0.9279375,0.007975479,0.00998458,0.0049552987,0.00699202,0.0059935874,0.007971416,0.0059885997,0.0069796513,0.0039629857
29,0.30685002,0.2542632,0.89720005,0.114,0.10687499,0.37864465,0.19,0.29070002,0.9279375,0.007975479,0.00998458,0.0049552987,0.00699202,0.0059935874,0.007969739,0.0059885997,0.0069796513,0.0039629857
30,0.30685002,0.31706876,0.89720005,0.114,0.10687499,0.37864465,0.19,0.29070002,0.9279375,0.007975479,0.009978309,0.0049552987,0.00699202,0.0059935874,0.007969739,0.0059885997,0.0069796513,0.0039629857
31,0.30685002,0.34161252,0.89720005,0.114,0.10687499,0.37864465,0.19,0.29070002,0.9279375,0.007975479,0.00997586,0.0049552987,0.00699202,0.0059935874,0.007969739,0.0059885997,0.0069796513,0.0039629857
32,0.30685002,0.34161252,0.89720005,0.114,0.10687499,0.37864465,0.19,0.40375003,0.9279375,0.007975479,0.00997586,0.0049552987,0.00699202,0.0059935874,0.007969739,0.0059885997,0.0069717607,0.0039629857
33,0.30685002,0.34161252,0.89720005,0.114,0.10687499,0.37864465,0.19,0.7429001,0.9279375,0.007975479,0.00997586,0.0049552987,0.00699202,0.0059935874,0.007969739,0.0059885997,0.006948116,0.0039629857
34,0.30685002,0.34161252,0.89720005,0.114,0.10687499,0.37864465,0.19,0.7429001,1.0,0.007975479,0.00997586,0.0049552987,0.00699202,0.0059935874,0.007969739,0.0059885997,0.006948116,0.003955958
35,0.30685002,0.34161252,0.89720005,0.114,0.14864062,0.37864465,0.19,0.7429001,1.0,0.007975479,0.00997586,0.0049552987,0.00699202,0.005991084,0.007969739,0.0059885997,0.006948116,0.003955958
36,0.30685002,0.34161252,0.89720005,0.114,0.14864062,0.37864465,0.19,0.7429001,1.0,0.007975479,0.00997586,0.0049552987,0.00699202,0.005991084,0.007969739,0.0059885997,0.006948116,0.00395413
37,0.30685002,0.34161252,0.964025,0.114,0.14864062,0.37864465,0.19,0.7429001,1.0,0.007975479,0.00997586,0.0049519874,0.00699202,0.005991084,0.007969739,0.0059885997,0.006948116,0.00395413
38,0.33091667,0.34161252,0.964025,0.114,0.14864062,0.37864465,0.19,0.7429001,1.0,0.007973559,0.00997586,0.0049519874,0.00699202,0.005991084,0.007969739,0.0059885997,0.006948116,0.00395413
39,0.33091667,0.34161252,0.964025,0.114,0.14864062,0.37864465,0.19,0.79942507,1.0,0.007973559,0.00997586,0.0049519874,0.00699202,0.005991084,0.007969739,0.0059885997,0.0069441884,0.00395413
40,0.3434567,0.34161252,0.964025,0.114,0.14864062,0.37864465,0.19,0.79942507,1.0,0.007972559,0.00997586,0.0049519874,0.00699202,0.005991084,0.007969739,0.0059885997,0.0069441884,0.00395413
41,0.3434567,0.34161252,0.964025,0.114,0.14864062,0.37864465,0.19,0.79942507,1.0,0.007972559,0.00997586,0.0049519874,0.00699202,0.005991084,0.007969739,0.0059885997,0.0069441884,0.00395413
42,0.3434567,0.34161252,0.964025,0.114,0.20207812,0.37864465,0.19,0.79942507,1.0,0.007972559,0.00997586,0.0049519874,0.00699202,0.0059878826,0.007969739,0.0059885997,0.0069441884,0.00395413
43,0.3810767,0.34161252,0.964025,0.114,0.20207812,0.37864465,0.19,0.79942507,1.0,0.007969559,0.00997586,0.0049519874,0.00699202,0.0059878826,0.007969739,0.0059885997,0.0069441884,0.00395413
44,0.3936167,0.34979376,0.9863,0.12588,0.21599999,0.39968213,0.2098,0.82887757,1.0,0.00796856,0.009975043,0.0049508843,0.0069911894,0.005987049,0.007968062,0.005987414,0.006942143,0.0039523034
45,0.3936167,0.34979376,0.9863,0.12588,0.21599999,0.39968213,0.2098,0.82887757,1.0,0.00796856,0.009975043,0.0049508843,0.0069911894,0.005987049,0.007968062,0.005987414,0.006942143,0.0039523034
46,0.3936167,0.34979376,0.9863,0.12588,0.21599999,0.4718107,0.2098,0.82887757,1.0,0.00796856,0.009975043,0.0049508843,0.0069911894,0.005987049,0.007962314,0.005987414,0.006942143,0.0039523034
47,0.3936167,0.4440021,0.9863,0.12588,0.21599999,0.4718107,0.2098,0.82887757,1.0,0.00796856,0.009965645,0.0049508843,0.0069911894,0.005987049,0.007962314,0.005987414,0.006942143,0.0039523034
48,0.3936167,0.4440021,0.9863,0.12588,0.21599999,0.4718107,0.2098,0.82887757,1.0,0.00796856,0.009965645,0.0049508843,0.0069911894,0.005987049,0.007962314,0.005987414,0.006942143,0.0039468254
49,0.3936167,0.4440021,0.9863,0.12588,0.29615626,0.4718107,0.32380003,0.82887757,1.0,0.00796856,0.009965645,0.0049508843,0.0069911894,0.00598225,0.007962314,0.0059805885,0.006942143,0.003936327
50,0.40615672,0.45218334,1.0,0.13776,0.31007814,0.49585354,0.34360003,0.8583301,1.0,0.007967561,0.009964829,0.0049497816,0.006990359,0.005981417,0.0079604,0.0059794043,0.0069400985,0.0039345087
51,0.45429006,0.45218334,1.0,0.13776,0.31007814,0.49585354,0.34360003,0.8583301,1.0,0.007963725,0.009964829,0.0049497816,0.006990359,0.005981417,0.0079604,0.0059794043,0.0069400985,0.0039345087
52,0.45429006,0.45218334,1.0,0.13776,0.31007814,0.49585354,0.34360003,0.8583301,1.0,0.007963725,0.009964829,0.0049497816,0.006990359,0.005981417,0.0079604,0.0059794043,0.0069400985,0.0039345087
53,0.45429006,0.45218334,1.0,0.13776,0.31007814,0.680425,0.34360003,0.8583301,1.0,0.007963725,0.009964829,0.0049497816,0.006990359,0.005981417,0.007945707,0.0059794043,0.0069400985,0.0039345087
54,0.46683007,0.46036458,1.0,0.14964,0.32400003,0.70446783,0.36340004,0.8877826,1.0,0.007962727,0.0099640135,0.004948679,0.006989529,0.0059805843,0.007943797,0.00597822,0.0069380547,0.0039326907
55,0.46683007,0.46036458,1.0,0.14964,0.32400003,0.70446783,0.51540005,0.8877826,1.0,0.007962727,0.0099640135,0.004948679,0.006989529,0.0059805843,0.007943797,0.005969133,0.0069380547,0.0039326907
56,0.46683007,0.46036458,1.0,0.14964,0.32400003,0.70446783,0.51540005,0.8877826,1.0,0.007962727,0.0099640135,0.004948679,0.006989529,0.0059805843,0.007943797,0.005969133,0.0069380547,0.0039326907
57,0.46683007,0.46036458,1.0,0.14964,0.32400003,0.70446783,0.51540005,0.8877826,1.0,0.007962727,0.0099640135,0.004948679,0.006989529,0.0059805843,0.007943797,0.005969133,0.0069380547,0.003929057
58,0.46683007,0.46036458,1.0,0.14964,0.32400003,0.70446783,0.51540005,0.8877826,1.0,0.007962727,0.0099640135,0.0049475767,0.006989529,0.0059805843,0.007943797,0.005969133,0.0069380547,0.003929057
59,0.46683007,0.46036458,1.0,0.14964,0.32400003,0.70446783,0.51540005,0.8877826,1.0,0.007962727,0.0099640135,0.0049475767,0.006989529,0.0059805843,0.007943797,0.005969133,0.0069380547,0.003929057
60,0.46683007,0.46036458,1.0,0.16151999,0.32400003,0.70446783,0.51540005,0.8877826,1.0,0.007962727,0.0099640135,0.0049475767,0.0069886986,0.0059805843,0.007943797,0.005969133,0.0069380547,0.003929057
61,0.46683007,0.46036458,1.0,0.16151999,0.32400003,0.70446783,0.51540005,0.8877826,1.0,0.007962727,0.0099640135,0.004943346,0.0069886986,0.0059805843,0.007943797,0.005969133,0.0069380547,0.003929057
62,0.46683007,0.46036458,1.0,0.16151999,0.32400003,0.70446783,0.51540005,0.9761401,1.0,0.007962727,0.0099640135,0.004943346,0.0069886986,0.0059805843,0.007943797,0.005969133,0.0069319243,0.003929057
63,0.46683007,0.46036458,1.0,0.16151999,0.32400003,0.70446783,0.51540005,1.0,1.0,0.007962727,0.0099640135,0.004943346,0.0069886986,0.0059805843,0.007943797,0.005969133,0.0069084144,0.003929057
64,0.46683007,0.46036458,1.0,0.19715999,0.32400003,0.70446783,0.51540005,1.0,1.0,0.007962727,0.0099640135,0.004943346,0.006986208,0.0059805843,0.007943797,0.005969133,0.0069084144,0.003929057
65,0.46683007,0.46036458,1.0,0.19715999,0.32400003,0.70446783,0.51540005,1.0,1.0,0.007962727,0.0099640135,0.004943346,0.006986208,0.0059805843,0.007943797,0.005969133,0.0069084144,0.003929057
66,0.46683007,0.46036458,1.0,0.19715999,0.32400003,0.70446783,0.51540005,1.0,1.0,0.007962727,0.0099640135,0.004943346,0.006986208,0.0059805843,0.007943797,0.005969133,0.0068816375,0.003929057
67,0.46683007,0.46036458,1.0,0.19715999,0.4299844,0.70446783,0.6294001,1.0,1.0,0.007962727,0.0099640135,0.004943346,0.006986208,0.0059742457,0.007943797,0.0059623285,0.0068816375,0.003918606
68,0.46683007,0.47606596,1.0,0.19715999,0.4299844,0.70446783,0.6294001,1.0,1.0,0.007962727,0.009962449,0.004943346,0.006986208,0.0059742457,0.007943797,0.0059623285,0.0068816375,0.003918606
69,0.46683007,0.47606596,1.0,0.19715999,0.4299844,0.70446783,0.6294001,1.0,1.0,0.007962727,0.009962449,0.004942245,0.006986208,0.0059742457,0.007943797,0.0059623285,0.0068816375,0.003918606
70,0.46683007,0.47606596,1.0,0.22092,0.4299844,0.70446783,0.6294001,1.0,1.0,0.007962727,0.009962449,0.004942245,0.006984548,0.0059742457,0.007943797,0.0059623285,0.0068816375,0.003918606
71,0.46683007,0.47606596,1.0,0.22092,0.6419531,0.70446783,0.6294001,1.0,1.0,0.007962727,0.009962449,0.004942245,0.006984548,0.0059615825,0.007943797,0.0059623285,0.0068816375,0.003918606
72,0.46683007,0.47606596,1.0,0.22092,0.71260935,0.70446783,0.6294001,1.0,1.0,0.007962727,0.009962449,0.004942245,0.006984548,0.00595737,0.007943797,0.0059623285,0.0068816375,0.003918606
73,0.46683007,0.47606596,1.0,0.22092,0.71260935,0.70446783,0.6294001,1.0,1.0,0.007962727,0.009962449,0.004942245,0.006984548,0.00595737,0.007943797,0.0059623285,0.0068816375,0.003918606
74,0.46683007,0.47606596,1.0,0.22092,0.71260935,0.70446783,0.6937501,1.0,1.0,0.007962727,0.009962449,0.004942245,0.006984548,0.00595737,0.007943797,0.005958492,0.0068816375,0.003918606
75,0.46683007,0.47606596,1.0,0.23379,0.71260935,0.70446783,0.6937501,1.0,1.0,0.007962727,0.009962449,0.004942245,0.0069836495,0.00595737,0.007943797,0.005958492,0.0068816375,0.003918606
76,0.46683007,0.47606596,1.0,0.23379,0.71260935,0.70446783,0.6937501,1.0,1.0,0.007962727,0.009962449,0.004942245,0.0069836495,0.00595737,0.007943797,0.005958492,0.0068816375,0.003918606
77,0.46683007,0.47606596,1.0,0.23379,0.71260935,0.8025214,0.6937501,1.0,1.0,0.007962727,0.009962449,0.004942245,0.0069836495,0.00595737,0.007936007,0.005958492,0.0068816375,0.003918606
78,0.46683007,0.55232984,1.0,0.23379,0.71260935,0.8025214,0.6937501,1.0,1.0,0.007962727,0.009954851,0.004942245,0.0069836495,0.00595737,0.007936007,0.005958492,0.0068816375,0.003918606
79,0.46683007,0.55232984,1.0,0.23379,0.71260935,0.8025214,0.6937501,1.0,1.0,0.007962727,0.009954851,0.004942245,0.0069836495,0.00595737,0.007936007,0.005958492,0.0068816375,0.003918606
80,0.46683007,0.55232984,1.0,0.23379,0.71260935,0.8025214,0.6937501,1.0,1.0,0.007962727,0.009954851,0.004942245,0.0069836495,0.00595737,0.007936007,0.005958492,0.0068816375,0.003918606
81,0.46683007,0.55232984,1.0,0.23379,0.71260935,0.8025214,0.6937501,1.0,1.0,0.007962727,0.009954851,0.004942245,0.0069836495,0.00595737,0.007936007,0.005958492,0.0068816375,0.003918606
82,0.46683007,0.55232984,1.0,0.23379,0.83373433,0.8025214,0.8267501,1.0,1.0,0.007962727,0.009954851,0.004942245,0.0069836495,0.0059501543,0.007936007,0.005950567,0.0068816375,0.0039068796
83,0.46683007,0.55232984,1.0,0.23379,0.8741093,0.8025214,0.8267501,1.0,1.0,0.007962727,0.009954851,0.004942245,0.0069836495,0.005947752,0.007936007,0.005950567,0.0068816375,0.0039068796
84,0.46683007,0.55232984,1.0,0.23379,0.8741093,0.88366604,0.8267501,1.0,1.0,0.007962727,0.009954851,0.004942245,0.0069836495,0.005947752,0.007929567,0.005950567,0.0068816375,0.0039068796
85,0.46683007,0.55232984,1.0,0.23379,0.8741093,0.88366604,0.8267501,1.0,1.0,0.007962727,0.009954851,0.004942245,0.0069836495,0.005947752,0.007929567,0.005950567,0.0068816375,0.0039068796
86,0.46683007,0.55232984,1.0,0.23379,0.8741093,0.88366604,0.8267501,1.0,1.0,0.007962727,0.009954851,0.004942245,0.0069836495,0.005947752,0.007929567,0.005950567,0.0068616327,0.0039068796
87,0.46683007,0.55232984,1.0,0.23379,0.8741093,0.88366604,0.8267501,1.0,1.0,0.007962727,0.009954851,0.004942245,0.0069836495,0.005947752,0.007929567,0.005950567,0.0068616327,0.0039068796
88,0.46683007,0.55232984,1.0,0.23379,0.8741093,0.88366604,0.8267501,1.0,1.0,0.007962727,0.009954851,0.004942245,0.0069836495,0.005947752,0.007929567,0.005950567,0.0068616327,0.0039007878
89,0.46683007,0.55232984,1.0,0.23379,0.8741093,0.88366604,0.8267501,1.0,1.0,0.007962727,0.009954851,0.004942245,0.0069836495,0.005947752,0.007929567,0.005950567,0.0068616327,0.0039007878
90,0.46683007,0.55232984,1.0,0.23379,0.8741093,0.88366604,0.8267501,1.0,1.0,0.007962727,0.009954851,0.004942245,0.0069836495,0.005947752,0.007929567,0.005950567,0.0068616327,0.0039007878
91,0.49504507,0.55232984,1.0,0.23379,0.8741093,0.88366604,0.8267501,1.0,1.0,0.00796048,0.009954851,0.004942245,0.0069836495,0.005947752,0.007929567,0.005950567,0.0068616327,0.0039007878
92,0.49504507,0.55232984,1.0,0.23379,0.8741093,0.88366604,0.8267501,1.0,1.0,0.00796048,0.009954851,0.004942245,0.0069836495,0.005947752,0.007929567,0.005950567,0.0068616327,0.0039007878
93,0.49504507,0.55232984,1.0,0.23379,0.8741093,0.88366604,0.8267501,1.0,1.0,0.00796048,0.009954851,0.004942245,0.0069836495,0.005947752,0.007929567,0.005950567,0.0068616327,0.0039007878
94,0.49504507,0.55232984,1.0,0.23379,0.8741093,0.88366604,0.8267501,1.0,1.0,0.00796048,0.009954851,0.004942245,0.0069836495,0.005947752,0.007929567,0.005950567,0.0068616327,0.0039007878
95,0.49504507,0.55232984,1.0,0.23379,0.8741093,0.88366604,0.8267501,1.0,1.0,0.00796048,0.009954851,0.004942245,0.0069836495,0.005947752,0.007929567,0.005950567,0.0068616327,0.0039007878
96,0.5373676,0.55232984,1.0,0.23379,0.8741093,0.88366604,0.8267501,1.0,1.0,0.00795711,0.009954851,0.004942245,0.0069836495,0.005947752,0.007929567,0.005950567,0.0068616327,0.0039007878
97,0.5373676,0.55232984,1.0,0.23379,0.8741093,0.88366604,0.8267501,1.0,1.0,0.00795711,0.009954851,0.004942245,0.0069836495,0.005947752,0.007929567,0.005950567,0.006856646,0.0039007878
98,0.5373676,0.55232984,1.0,0.23379,0.8741093,0.88366604,0.8267501,1.0,1.0,0.00795711,0.009954851,0.004942245,0.0069836495,0.005947752,0.007929567,0.005950567,0.006856646,0.0039007878
99,0.5373676,0.55232984,1.0,0.23379,0.8741093,0.88366604,0.8267501,1.0,1.0,0.00795711,0.009954851,0.0049397983,0.0069836495,0.005947752,0.007929567,0.005950567,0.006856646,0.0039007878
100,0.5373676,0.55232984,1.0,0.23379,0.8741093,1.0,0.8267501,1.0,1.0,0.00795711,0.009954851,0.0049397983,0.0069836495,0.005947752,0.007913101,0.005950567,0.006856646,0.0039007878
101,0.5373676,0.55232984,1.0,0.23379,0.8741093,1.0,0.8267501,1.0,1.0,0.00795711,0.009954851,0.0049397983,0.0069836495,0.005947752,0.007913101,0.005950567,0.006856646,0.003891894
102,0.5373676,0.55232984,1.0,0.23379,0.8741093,1.0,0.8267501,1.0,1.0,0.00795711,0.009954851,0.0049397983,0.0069836495,0.005947752,0.007913101,0.005950567,0.0068540494,0.003891894
103,0.5373676,0.56284857,1.0,0.23379,0.8741093,1.0,0.8267501,1.0,1.0,0.00795711,0.009953804,0.0049397983,0.0069836495,0.005947752,0.007913101,0.005950567,0.0068540494,0.003891894
104,0.5373676,0.56284857,1.0,0.23379,0.8741093,1.0,0.8267501,1.0,1.0,0.00795711,0.009953804,0.0049397983,0.0069836495,0.005947752,0.007913101,0.005950567,0.0068540494,0.003891894
105,0.59151757,0.56284857,1.0,0.23379,0.8741093,1.0,0.8267501,1.0,1.0,0.007952801,0.009953804,0.0049397983,0.0069836495,0.005947752,0.007913101,0.005950567,0.0068540494,0.003891894
106,0.59151757,0.56284857,1.0,0.23379,0.92160934,1.0,0.8267501,1.0,1.0,0.007952801,0.009953804,0.0049397983,0.0069836495,0.0059449268,0.007913101,0.005950567,0.0068540494,0.003891894
107,0.59151757,0.56284857,1.0,0.23379,0.92160934,1.0,0.8267501,1.0,1.0,0.007952801,0.009953804,0.0049397983,0.0069836495,0.0059449268,0.007913101,0.005950567,0.0068540494,0.003891894
108,0.59151757,0.56284857,1.0,0.23379,0.92160934,1.0,0.8267501,1.0,1.0,0.007952801,0.009953804,0.0049397983,0.0069836495,0.0059449268,0.007913101,0.005950567,0.006849068,0.003891894
109,0.59151757,0.56284857,1.0,0.23379,0.92160934,1.0,0.8267501,1.0,1.0,0.007952801,0.009953804,0.0049397983,0.0069836495,0.0059449268,0.007913101,0.005950567,0.006849068,0.003891894
110,0.6056251,0.5733673,1.0,0.24765,0.94635934,1.0,0.8531501,1.0,1.0,0.007951679,0.0099527575,0.004938576,0.006982682,0.0059434557,0.007910961,0.005948996,0.0068464745,0.0038895821
111,0.6056251,0.5733673,1.0,0.24765,0.94635934,1.0,0.8531501,1.0,1.0,0.007951679,0.0099527575,0.004938576,0.006982682,0.0059434557,0.007910961,0.005948996,0.0068464745,0.0038895821
112,0.6056251,0.5733673,1.0,0.24765,0.94635934,1.0,0.8531501,1.0,1.0,0.007951679,0.0099527575,0.004938576,0.006982682,0.0059434557,0.007894535,0.005948996,0.0068464745,0.0038895821
113,0.6056251,0.5733673,1.0,0.24765,0.94635934,1.0,0.95448345,1.0,1.0,0.007951679,0.0099527575,0.004938576,0.006982682,0.0059434557,0.007894535,0.0059429677,0.0068464745,0.0038895821
114,0.6056251,0.5733673,1.0,0.24765,0.94635934,1.0,0.95448345,1.0,1.0,0.007951679,0.0099527575,0.004938576,0.006982682,0.0059434557,0.007890437,0.0059429677,0.0068464745,0.0038895821
115,0.6056251,0.5733673,1.0,0.24765,0.94635934,1.0,0.95448345,1.0,1.0,0.007951679,0.0099527575,0.004938576,0.006982682,0.0059434557,0.007890437,0.0059429677,0.0068464745,0.0038895821
116,0.6056251,0.5733673,1.0,0.24765,0.94635934,1.0,0.95448345,1.0,1.0,0.007951679,0.0099527575,0.004938576,0.006982682,0.0059434557,0.007890437,0.0059429677,0.0068464745,0.0038629775
117,0.6056251,0.5733673,1.0,0.24765,0.94635934,1.0,0.95448345,1.0,1.0,0.007951679,0.0099527575,0.004938576,0.006982682,0.0059434557,0.007890437,0.0059429677,0.0068166205,0.0038629775
118,0.6056251,0.5733673,1.0,0.24765,0.94635934,1.0,0.95448345,1.0,1.0,0.007951679,0.0099527575,0.004938576,0.006982682,0.0059434557,0.007890437,0.0059429677,0.0068166205,0.0038629775
119,0.6626251,0.5733673,1.0,0.24765,0.94635934,1.0,0.95448345,1.0,1.0,0.007947146,0.0099527575,0.004938576,0.006982682,0.0059434557,0.007890437,0.0059429677,0.0068166205,0.0038629775
120,0.6626251,0.5733673,1.0,0.24765,0.94635934,1.0,1.0,1.0,1.0,0.007947146,0.0099527575,0.004938576,0.006982682,0.0059434557,0.007890437,0.0059309234,0.0068166205,0.0038629775
121,0.6626251,0.5733673,1.0,0.24765,0.94635934,1.0,1.0,1.0,1.0,0.007947146,0.0099527575,0.004938576,0.006982682,0.0059434557,0.007890437,0.0059309234,0.0068166205,0.0038629775
122,0.6626251,0.5733673,1.0,0.24765,0.94635934,1.0,1.0,1.0,1.0,0.007947146,0.0099527575,0.004938576,0.006982682,0.0059434557,0.007890437,0.0059309234,0.0068166205,0.0038629775
123,0.69232506,0.5733673,1.0,0.24765,0.94635934,1.0,1.0,1.0,1.0,0.007944786,0.0099527575,0.004938576,0.006982682,0.0059434557,0.007890437,0.0059309234,0.0068166205,0.0038629775
124,0.69232506,0.5733673,1.0,0.24765,0.94635934,1.0,1.0,1.0,1.0,0.007944786,0.0099527575,0.004938576,0.006982682,0.0059434557,0.007890437,0.0059309234,0.0068166205,0.0038629775
125,0.74932504,0.5733673,1.0,0.24765,0.94635934,1.0,1.0,1.0,1.0,0.007940258,0.0099527575,0.004938576,0.006982682,0.0059434557,0.007890437,0.0059309234,0.0068166205,0.0038629775
126,0.74932504,0.5733673,1.0,0.24765,0.94635934,1.0,1.0,1.0,1.0,0.007940258,0.0099527575,0.004938576,0.006982682,0.0059434557,0.007890437,0.0059309234,0.0068166205,0.0038442612
127,0.74932504,0.5733673,1.0,0.24765,1.0,1.0,1.0,1.0,1.0,0.007940258,0.0099527575,0.004938576,0.006982682,0.005926517,0.007890437,0.0059309234,0.0068166205,0.0038442612
128,0.74932504,0.5733673,1.0,0.24765,1.0,1.0,1.0,1.0,1.0,0.007940258,0.0099527575,0.004938576,0.006982682,0.005926517,0.007890437,0.0059309234,0.0068166205,0.0038418348
129,0.74932504,0.5733673,1.0,0.24765,1.0,1.0,1.0,1.0,1.0,0.007940258,0.0099527575,0.004938576,0.006982682,0.005926517,0.007890437,0.0059309234,0.0068166205,0.0038418348
