Time Step,Coverage_Gauteng,Coverage_KwaZulu-Natal,Coverage_Western Cape,Coverage_Eastern Cape,Coverage_Limpopo,Coverage_Mpumalanga,Coverage_North West,Coverage_Free State,Coverage_Northern Cape,Incidence_Gauteng,Incidence_KwaZulu-Natal,Incidence_Western Cape,Incidence_Eastern Cape,Incidence_Limpopo,Incidence_Mpumalanga,Incidence_North West,Incidence_Free State,Incidence_Northern Cape
19,0.16846667,0.20178752,0.228,0.228,0.10687499,0.27977145,0.38,0.29070002,0.4655,0.007986528,0.009989822,0.0049886,0.0069840495,0.0059935874,0.007977631,0.0059772213,0.0069796513,0.0039813803
20,0.16846667,0.22870418,0.228,0.228,0.10687499,0.27977145,0.38,0.29070002,0.4655,0.007986528,0.009987134,0.0049886,0.0069840495,0.0059935874,0.007977631,0.0059772213,0.0069796513,0.0039813803
21,0.16846667,0.25562084,0.228,0.228,0.10687499,0.27977145,0.38,0.29070002,0.4655,0.007986528,0.009984445,0.0049886,0.0069840495,0.0059935874,0.007977631,0.0059772213,0.0069796513,0.0039813803
22,0.16846667,0.25562084,0.38,0.228,0.10687499,0.27977145,0.38,0.29070002,0.4655,0.007986528,0.009984445,0.0049810177,0.0069840495,0.0059935874,0.007977631,0.0059772213,0.0069796513,0.0039813803
23,0.16846667,0.25562084,0.38,0.228,0.10687499,0.27977145,0.44333333,0.29070002,0.4655,0.007986528,0.009984445,0.0049810177,0.0069840495,0.0059935874,0.007977631,0.0059734355,0.0069796513,0.0039813803
24,0.16846667,0.25562084,0.38,0.304,0.10687499,0.27977145,0.44333333,0.29070002,0.4655,0.007986528,0.009984445,0.0049810177,0.0069787414,0.0059935874,0.007977631,0.0059734355,0.0069796513,0.0039813803
25,0.16846667,0.25562084,0.4196,0.304,0.10687499,0.27977145,0.44333333,0.29070002,0.4655,0.007986528,0.009984445,0.004979045,0.0069787414,0.0059935874,0.007977631,0.0059734355,0.0069796513,0.0039813803
26,0.16846667,0.25562084,0.4196,0.304,0.10687499,0.27977145,0.475,0.29070002,0.4655,0.007986528,0.009984445,0.004979045,0.0069787414,0.0059935874,0.007977631,0.005971544,0.0069796513,0.0039813803
27,0.16846667,0.25562084,0.4196,0.3337,0.10687499,0.27977145,0.475,0.29070002,0.4655,0.007986528,0.009984445,0.004979045,0.0069766687,0.0059935874,0.007977631,0.005971544,0.0069796513,0.0039813803
28,0.16846667,0.25562084,0.4196,0.3337,0.10687499,0.27977145,0.50666666,0.29070002,0.4655,0.007986528,0.009984445,0.004979045,0.0069766687,0.0059935874,0.007977631,0.005969653,0.0069796513,0.0039813803
29,0.16846667,0.25562084,0.4196,0.3337,0.10687499,0.27977145,0.50666666,0.3876,0.4655,0.007986528,0.009984445,0.004979045,0.0069766687,0.0059935874,0.007977631,0.005969653,0.006972888,0.0039813803
30,0.16846667,0.25562084,0.4196,0.3337,0.10687499,0.27977145,0.50666666,0.3876,0.4655,0.007986528,0.009984445,0.004979045,0.0069766687,0.0059935874,0.007977631,0.005969653,0.006972888,0.0039813803
31,0.2527,0.30945417,0.4196,0.3337,0.10687499,0.41820002,0.50666666,0.3876,0.4655,0.007979801,0.00997907,0.004979045,0.0069766687,0.0059935874,0.007966588,0.005969653,0.006972888,0.0039813803
32,0.35799167,0.37674585,0.4196,0.3337,0.10687499,0.41820002,0.50666666,0.3876,0.4655,0.0079713985,0.009972355,0.004979045,0.0069766687,0.0059935874,0.007966588,0.005969653,0.006972888,0.0039813803
33,0.35799167,0.37674585,0.4196,0.3337,0.10687499,0.41820002,0.50666666,0.6783,0.4655,0.0079713985,0.009972355,0.004979045,0.0069766687,0.0059935874,0.007966588,0.005969653,0.006952618,0.0039813803
34,0.38957918,0.39693335,0.47660002,0.3622,0.13359374,0.47011074,0.5541667,0.750975,0.58187497,0.00796888,0.009970342,0.004976207,0.0069746803,0.005991986,0.007962453,0.0059668175,0.006947565,0.003976747
35,0.38957918,0.39693335,0.47660002,0.3622,0.13359374,0.47011074,0.5541667,0.799425,0.58187497,0.00796888,0.009970342,0.004976207,0.0069746803,0.005991986,0.007962453,0.0059668175,0.0069441986,0.003976747
36,0.38957918,0.39693335,0.47660002,0.3622,0.13359374,0.47011074,0.5541667,0.799425,0.58187497,0.00796888,0.009970342,0.004976207,0.0069746803,0.005991986,0.007962453,0.0059668175,0.0069441986,0.003976747
37,0.38957918,0.45076668,0.47660002,0.3622,0.13359374,0.47011074,0.5541667,0.799425,0.58187497,0.00796888,0.009964975,0.004976207,0.0069746803,0.005991986,0.007962453,0.0059668175,0.0069441986,0.003976747
38,0.38957918,0.45076668,0.47660002,0.3622,0.13359374,0.47011074,0.5541667,0.799425,0.58187497,0.00796888,0.009964975,0.004976207,0.0069746803,0.005991986,0.007962453,0.0059668175,0.0069441986,0.003976747
39,0.38957918,0.45076668,0.47660002,0.3622,0.13359374,0.48814288,0.5541667,0.799425,0.58187497,0.00796888,0.009964975,0.004976207,0.0069746803,0.005991986,0.007961017,0.0059668175,0.0069441986,0.003976747
40,0.38957918,0.45076668,0.47660002,0.3622,0.13359374,0.48814288,0.5541667,0.799425,0.62229997,0.00796888,0.009964975,0.004976207,0.0069746803,0.005991986,0.007961017,0.0059668175,0.0069441986,0.0039751395
41,0.38957918,0.45076668,0.47660002,0.3622,0.13359374,0.48814288,0.5541667,0.799425,0.62229997,0.00796888,0.009964975,0.004976207,0.0069746803,0.005991986,0.007961017,0.0059668175,0.0069441986,0.0039751395
42,0.38957918,0.45076668,0.47660002,0.3622,0.13359374,0.48814288,0.5541667,0.799425,0.62229997,0.00796888,0.009964975,0.004976207,0.0069746803,0.005991986,0.007961017,0.0059668175,0.0069441986,0.0039751395
43,0.38957918,0.45076668,0.47660002,0.3622,0.13359374,0.48814288,0.5541667,0.799425,0.62229997,0.00796888,0.009964975,0.004976207,0.0069746803,0.005991986,0.007961017,0.0059668175,0.0069441986,0.0039751395
44,0.38957918,0.45076668,0.47660002,0.3622,0.13359374,0.48814288,0.5541667,0.799425,0.70315,0.00796888,0.009964975,0.004976207,0.0069746803,0.005991986,0.007961017,0.0059668175,0.0069441986,0.0039719255
45,0.51592916,0.45076668,0.47660002,0.3622,0.13359374,0.48814288,0.5541667,0.799425,0.70315,0.007958812,0.009964975,0.004976207,0.0069746803,0.005991986,0.007961017,0.0059668175,0.0069441986,0.0039719255
46,0.51592916,0.45076668,0.47660002,0.3622,0.13359374,0.48814288,0.5541667,0.799425,0.70315,0.007958812,0.009964975,0.004976207,0.0069746803,0.005991986,0.007961017,0.0059668175,0.0069441986,0.0039719255
47,0.51592916,0.5135722,0.47660002,0.3622,0.13359374,0.48814288,0.5541667,0.799425,0.70315,0.007958812,0.009958716,0.004976207,0.0069746803,0.005991986,0.007961017,0.0059668175,0.0069441986,0.0039719255
48,0.51592916,0.5135722,0.47660002,0.3622,0.13359374,0.48814288,0.5541667,0.799425,0.70315,0.007958812,0.009958716,0.004976207,0.0069746803,0.005991986,0.007961017,0.0059668175,0.0069441986,0.0039719255
49,0.51592916,0.5135722,0.47660002,0.3622,0.13359374,0.48814288,0.5541667,0.799425,0.70315,0.007958812,0.009958716,0.004976207,0.0069746803,0.005991986,0.007961017,0.0059668175,0.0069441986,0.0039719255
50,0.51592916,0.59207916,0.47660002,0.3622,0.13359374,0.6611786,0.5541667,0.799425,0.70315,0.007958812,0.009950898,0.004976207,0.0069746803,0.005991986,0.007947242,0.0059668175,0.0069441986,0.0039719255
51,0.51592916,0.59207916,0.47660002,0.3622,0.13359374,0.6611786,0.5541667,0.799425,0.70315,0.007958812,0.009950898,0.004976207,0.0069746803,0.005991986,0.007947242,0.0059668175,0.0069441986,0.0039719255
52,0.51592916,0.59207916,0.47660002,0.3622,0.13359374,0.6611786,0.5541667,0.8323425,0.70315,0.007958812,0.009950898,0.004976207,0.0069746803,0.005991986,0.007947242,0.0059668175,0.0069419127,0.0039719255
53,0.51592916,0.59207916,0.47660002,0.3622,0.13359374,0.6611786,0.6396667,0.8323425,0.70315,0.007958812,0.009950898,0.004976207,0.0069746803,0.005991986,0.007947242,0.0059617157,0.0069419127,0.0039719255
54,0.51592916,0.59207916,0.47660002,0.4382,0.13359374,0.6611786,0.6396667,0.8323425,0.70315,0.007958812,0.009950898,0.004976207,0.0069693793,0.005991986,0.007947242,0.0059617157,0.0069419127,0.0039719255
55,0.51592916,0.59207916,0.47660002,0.4382,0.13359374,0.7303929,0.6396667,0.8323425,0.70315,0.007958812,0.009950898,0.004976207,0.0069693793,0.005991986,0.0079417415,0.0059617157,0.0069419127,0.0039719255
56,0.51592916,0.59207916,0.47660002,0.4382,0.13359374,0.7303929,0.6396667,1.0,0.70315,0.007958812,0.009950898,0.004976207,0.0069693793,0.005991986,0.0079417415,0.0059617157,0.0069243703,0.0039719255
57,0.51592916,0.59207916,0.47660002,0.4382,0.13359374,0.7303929,0.6396667,1.0,1.0,0.007958812,0.009950898,0.004976207,0.0069693793,0.005991986,0.0079417415,0.0059617157,0.0069243703,0.0039595994
58,0.51592916,0.59207916,0.47660002,0.4382,0.13359374,0.7303929,0.6396667,1.0,1.0,0.007958812,0.009950898,0.004976207,0.0069693793,0.005991986,0.0079417415,0.0059617157,0.0069243703,0.0039595994
59,0.51592916,0.59207916,0.47660002,0.4382,0.13359374,0.7303929,0.6824167,1.0,1.0,0.007958812,0.009950898,0.004976207,0.0069693793,0.005991986,0.0079417415,0.005959167,0.0069243703,0.0039595994
60,0.51592916,0.59207916,0.47660002,0.4382,0.13359374,0.7303929,0.7492417,1.0,1.0,0.007958812,0.009950898,0.004976207,0.0069693793,0.005991986,0.0079417415,0.0059551853,0.0069243703,0.0039595994
61,0.51592916,0.59207916,0.47660002,0.4382,0.13359374,0.7303929,0.7492417,1.0,1.0,0.007958812,0.009950898,0.004976207,0.0069693793,0.005991986,0.0079417415,0.0059551853,0.0069243703,0.0039595994
62,0.51592916,0.59207916,0.47660002,0.4382,0.13359374,0.7303929,0.7492417,1.0,1.0,0.007958812,0.009950898,0.004976207,0.0069693793,0.005991986,0.0079417415,0.0059551853,0.0069243703,0.0039595994
63,0.51592916,0.6077806,0.47660002,0.4382,0.13359374,0.7303929,0.7492417,1.0,1.0,0.007958812,0.009949336,0.004976207,0.0069693793,0.005991986,0.0079417415,0.0059551853,0.0069243703,0.0039595994
64,0.51592916,0.6077806,0.47660002,0.4382,0.13359374,0.76645714,0.7492417,1.0,1.0,0.007958812,0.009949336,0.004976207,0.0069693793,0.005991986,0.007938877,0.0059551853,0.0069243703,0.0039595994
65,0.51592916,0.6077806,0.47660002,0.4382,0.13359374,0.8356714,0.7492417,1.0,1.0,0.007958812,0.009949336,0.004976207,0.0069693793,0.005991986,0.007933382,0.0059551853,0.0069243703,0.0039595994
66,0.51592916,0.6077806,0.47660002,0.4382,0.13359374,0.8356714,0.7919917,1.0,1.0,0.007958812,0.009949336,0.004976207,0.0069693793,0.005991986,0.007933382,0.0059526395,0.0069243703,0.0039595994
67,0.52690166,0.6077806,0.47660002,0.4382,0.13359374,0.8356714,0.7919917,1.0,1.0,0.007957938,0.009949336,0.004976207,0.0069693793,0.005991986,0.007933382,0.0059526395,0.0069243703,0.0039595994
68,0.52690166,0.6077806,0.47660002,0.4382,0.15140623,0.8356714,0.7919917,1.0,1.0,0.007957938,0.009949336,0.004976207,0.0069693793,0.0059909187,0.007933382,0.0059526395,0.0069243703,0.0039595994
69,0.52690166,0.623482,0.47660002,0.4382,0.15140623,0.8356714,0.7919917,1.0,1.0,0.007957938,0.009947774,0.004976207,0.0069693793,0.0059909187,0.007933382,0.0059526395,0.0069243703,0.0039595994
70,0.52690166,0.623482,0.47660002,0.5522,0.15140623,0.8356714,0.7919917,1.0,1.0,0.007957938,0.009947774,0.004976207,0.006961434,0.0059909187,0.007933382,0.0059526395,0.0069243703,0.0039595994
71,0.611135,0.623482,0.47660002,0.5522,0.15140623,0.8356714,0.7919917,1.0,1.0,0.0079512345,0.009947774,0.004976207,0.006961434,0.0059909187,0.007933382,0.0059526395,0.0069243703,0.0039595994
72,0.611135,0.623482,0.47660002,0.5522,0.15140623,0.8356714,0.7919917,1.0,1.0,0.0079512345,0.009947774,0.004976207,0.006961434,0.0059909187,0.007933382,0.0059526395,0.0069243703,0.0039595994
73,0.611135,0.623482,0.47660002,0.5522,0.15140623,0.8356714,0.7919917,1.0,1.0,0.0079512345,0.009947774,0.004976207,0.006961434,0.0059909187,0.007933382,0.0059526395,0.0069243703,0.0039595994
74,0.611135,0.623482,0.47660002,0.5522,0.15140623,0.8356714,0.7919917,1.0,1.0,0.0079512345,0.009947774,0.004976207,0.006961434,0.0059909187,0.007933382,0.0059526395,0.0069243703,0.0039595994
75,0.611135,0.623482,0.47660002,0.56271875,0.15140623,0.8356714,0.7919917,1.0,1.0,0.0079512345,0.009947774,0.004976207,0.0069607017,0.0059909187,0.007933382,0.0059526395,0.0069243703,0.0039595994
76,0.611135,0.623482,0.47660002,0.56271875,0.15140623,0.8356714,0.7919917,1.0,1.0,0.0079512345,0.009947774,0.004976207,0.0069607017,0.0059909187,0.007933382,0.0059526395,0.0069243703,0.003946434
77,0.611135,0.623482,0.47660002,0.56271875,0.15140623,0.8356714,0.7919917,1.0,1.0,0.0079512345,0.009947774,0.004976207,0.0069607017,0.0059909187,0.007933382,0.0059526395,0.0069243703,0.0039447243
78,0.611135,0.623482,0.47660002,0.56271875,0.15140623,0.8356714,0.7919917,1.0,1.0,0.0079512345,0.009947774,0.004976207,0.0069607017,0.0059909187,0.007933382,0.0059526395,0.0069243703,0.0039447243
79,0.611135,0.623482,0.47660002,0.56271875,0.15140623,0.8547643,0.7919917,1.0,1.0,0.0079512345,0.009947774,0.004976207,0.0069607017,0.0059909187,0.007931868,0.0059526395,0.0069243703,0.0039447243
80,0.611135,0.623482,0.47660002,0.56271875,0.15140623,0.8547643,0.8662417,1.0,1.0,0.0079512345,0.009947774,0.004976207,0.0069607017,0.0059909187,0.007931868,0.00594822,0.0069243703,0.0039447243
81,0.6998017,0.69948196,0.47660002,0.56271875,0.15140623,1.0,0.8662417,1.0,1.0,0.007944184,0.0099402135,0.004976207,0.0069607017,0.0059909187,0.007920242,0.00594822,0.0069243703,0.0039447243
82,0.6998017,0.69948196,0.47660002,0.56271875,0.15140623,1.0,0.8662417,1.0,1.0,0.007944184,0.0099402135,0.004976207,0.0069607017,0.0059909187,0.007920242,0.00594822,0.0069243703,0.0039447243
83,0.7113517,0.69948196,0.47660002,0.56271875,0.15140623,1.0,0.8662417,1.0,1.0,0.007943267,0.0099402135,0.004976207,0.0069607017,0.0059909187,0.007920242,0.00594822,0.0069243703,0.0039447243
84,0.7113517,0.69948196,0.6571,0.56271875,0.15140623,1.0,0.8662417,1.0,1.0,0.007943267,0.0099402135,0.004967225,0.0069607017,0.0059909187,0.007920242,0.00594822,0.0069243703,0.0039447243
85,0.7113517,0.69948196,0.6571,0.56271875,0.15140623,1.0,1.0,1.0,1.0,0.007943267,0.0099402135,0.004967225,0.0069607017,0.0059909187,0.007920242,0.0059369183,0.0069243703,0.0039447243
86,0.7113517,0.69948196,0.6571,0.56271875,0.15140623,1.0,1.0,1.0,1.0,0.007943267,0.0099402135,0.004967225,0.0069607017,0.0059909187,0.007920242,0.0059369183,0.0069243703,0.0039447243
87,0.7113517,0.69948196,0.6571,0.56271875,0.15140623,1.0,1.0,1.0,1.0,0.007943267,0.0099402135,0.004967225,0.0069607017,0.0059909187,0.007902829,0.0059369183,0.0069243703,0.0039447243
88,0.7113517,0.73748195,0.6571,0.56271875,0.15140623,1.0,1.0,1.0,1.0,0.007943267,0.009936436,0.004967225,0.0069607017,0.0059909187,0.007902829,0.0059369183,0.0069243703,0.0039447243
89,0.7229017,0.73748195,0.6571,0.56271875,0.15140623,1.0,1.0,1.0,1.0,0.00794235,0.009936436,0.004967225,0.0069607017,0.0059909187,0.007902829,0.0059369183,0.0069243703,0.0039447243
90,0.7229017,0.73748195,0.6571,0.56271875,0.15140623,1.0,1.0,1.0,1.0,0.00794235,0.009936436,0.004967225,0.0069607017,0.0059909187,0.007902829,0.0059369183,0.0069243703,0.0039447243
91,0.7229017,0.73748195,0.6571,0.56271875,0.15140623,1.0,1.0,1.0,1.0,0.00794235,0.009936436,0.004967225,0.0069607017,0.0059909187,0.007902829,0.0059369183,0.0069243703,0.0039447243
92,0.7229017,0.73748195,0.6571,0.56271875,0.15140623,1.0,1.0,1.0,1.0,0.00794235,0.009936436,0.004967225,0.0069607017,0.0059909187,0.007902829,0.0059325104,0.0069243703,0.0039447243
93,0.7229017,0.75648195,0.6571,0.56271875,0.15140623,1.0,1.0,1.0,1.0,0.00794235,0.009934548,0.004967225,0.0069607017,0.0059909187,0.007902829,0.0059325104,0.0069243703,0.0039447243
94,0.7229017,0.75648195,0.6571,0.56271875,0.15140623,1.0,1.0,1.0,1.0,0.00794235,0.009934548,0.004967225,0.0069607017,0.0059909187,0.007902829,0.005929574,0.0069243703,0.0039447243
95,0.7229017,0.75648195,0.6571,0.56271875,0.15140623,1.0,1.0,1.0,1.0,0.00794235,0.009934548,0.004967225,0.0069607017,0.0059909187,0.007902829,0.005929574,0.0069195717,0.0039447243
96,0.7229017,0.75648195,0.6571,0.56271875,0.15140623,1.0,1.0,1.0,1.0,0.00794235,0.009934548,0.004967225,0.0069607017,0.0059909187,0.0078998115,0.005929574,0.0069195717,0.0039447243
97,0.7229017,0.75648195,0.6571,0.56271875,0.15140623,1.0,1.0,1.0,1.0,0.00794235,0.009934548,0.004967225,0.0069607017,0.0059909187,0.0078998115,0.005929574,0.006901166,0.0039447243
98,0.7229017,0.75648195,0.6571,0.56271875,0.15140623,1.0,1.0,1.0,1.0,0.00794235,0.009934548,0.004967225,0.0069607017,0.0059909187,0.0078998115,0.005929574,0.006901166,0.0039447243
99,0.7229017,0.75648195,0.6571,0.594275,0.15140623,1.0,1.0,1.0,1.0,0.00794235,0.009934548,0.004967225,0.006958505,0.0059909187,0.0078998115,0.005929574,0.006901166,0.0039447243
100,0.7229017,0.75648195,0.6571,0.594275,0.20840622,1.0,1.0,1.0,1.0,0.00794235,0.009934548,0.004967225,0.006958505,0.005987504,0.0078998115,0.005921124,0.006901166,0.0039348872
101,0.7229017,0.75648195,0.6571,0.594275,0.20840622,1.0,1.0,1.0,1.0,0.00794235,0.009934548,0.004967225,0.006958505,0.005987504,0.0078998115,0.005921124,0.006901166,0.0039348872
102,0.7229017,0.75648195,0.6571,0.594275,0.20840622,1.0,1.0,1.0,1.0,0.00794235,0.009934548,0.004967225,0.006958505,0.005987504,0.007896595,0.005921124,0.006901166,0.0039348872
103,0.7229017,0.75648195,0.6571,0.594275,0.20840622,1.0,1.0,1.0,1.0,0.00794235,0.009934548,0.004967225,0.006958505,0.005987504,0.007896595,0.005921124,0.006901166,0.0039348872
104,0.7229017,0.75648195,0.6571,0.594275,0.20840622,1.0,1.0,1.0,1.0,0.00794235,0.009934548,0.004967225,0.006958505,0.005987504,0.007896595,0.005921124,0.006901166,0.0039348872
105,0.7344517,0.75648195,0.6571,0.594275,0.20840622,1.0,1.0,1.0,1.0,0.007941432,0.009934548,0.004967225,0.006958505,0.005987504,0.007896595,0.005921124,0.006901166,0.0039348872
