Time Step,Coverage_Gauteng,Coverage_KwaZulu-Natal,Coverage_Western Cape,Coverage_Eastern Cape,Coverage_Limpopo,Coverage_Mpumalanga,Coverage_North West,Coverage_Free State,Coverage_Northern Cape,Incidence_Gauteng,Incidence_KwaZulu-Natal,Incidence_Western Cape,Incidence_Eastern Cape,Incidence_Limpopo,Incidence_Mpumalanga,Incidence_North West,Incidence_Free State,Incidence_Northern Cape
19,0.2527,0.24804169,0.456,0.1338,0.16031247,0.20764287,0.285,0.34119,0.7758333,0.007979799,0.0099852,0.0049772263,0.006990636,0.0059903846,0.007983388,0.0059829107,0.006976127,0.003969032
20,0.2527,0.24804169,0.456,0.1338,0.16031247,0.20764287,0.285,0.34119,0.7758333,0.007979799,0.0099852,0.0049772263,0.006990636,0.0059903846,0.007983388,0.0059829107,0.006976127,0.003969032
21,0.2527,0.24804169,0.456,0.1338,0.16031247,0.20764287,0.285,0.34119,1.0,0.007979799,0.0099852,0.0049772263,0.006990636,0.0059903846,0.007983388,0.0059829107,0.006976127,0.0039567146
22,0.2527,0.24804169,0.4956,0.1338,0.16031247,0.20764287,0.285,0.34119,1.0,0.007979799,0.0099852,0.004975255,0.006990636,0.0059903846,0.007983388,0.0059829107,0.006976127,0.0039567146
23,0.2527,0.24804169,0.4956,0.1338,0.19593747,0.20764287,0.285,0.34119,1.0,0.007979799,0.0099852,0.004975255,0.006990636,0.0059882505,0.007983388,0.0059829107,0.006976127,0.0039567146
24,0.2527,0.24804169,0.4956,0.1338,0.19593747,0.20764287,0.285,0.34119,1.0,0.007979799,0.0099852,0.004975255,0.006990636,0.0059882505,0.007983388,0.0059829107,0.006976127,0.0039567146
25,0.2527,0.24804169,0.4956,0.1338,0.19593747,0.20764287,0.285,0.34119,1.0,0.007979799,0.0099852,0.004975255,0.006990636,0.0059882505,0.007983388,0.0059829107,0.006976127,0.0039567146
26,0.27375832,0.24804169,0.4956,0.1338,0.19593747,0.20764287,0.285,0.34119,1.0,0.007978119,0.0099852,0.004975255,0.006990636,0.0059882505,0.007983388,0.0059829107,0.006976127,0.0039567146
27,0.3369333,0.24804169,0.6096,0.1908,0.19593747,0.20764287,0.285,0.34119,1.0,0.007973079,0.0099852,0.0049695834,0.006986651,0.0059882505,0.007983388,0.0059829107,0.006976127,0.0039567146
28,0.3588783,0.24804169,0.6096,0.1908,0.19593747,0.20764287,0.285,0.34119,1.0,0.007971329,0.0099852,0.0049695834,0.006986651,0.0059882505,0.007983388,0.0059829107,0.006976127,0.0039567146
29,0.3588783,0.24804169,0.6096,0.2668,0.19593747,0.20764287,0.285,0.34119,1.0,0.007971329,0.0099852,0.0049695834,0.006981341,0.0059882505,0.007983388,0.0059829107,0.006976127,0.0039567146
30,0.39046583,0.2682292,0.6666,0.29529998,0.22265622,0.25955358,0.33249998,0.41386503,1.0,0.00796881,0.009983185,0.0049667507,0.0069793514,0.0059866505,0.007979244,0.005980069,0.006971057,0.00395211
31,0.39046583,0.2682292,0.6666,0.29529998,0.22265622,0.25955358,0.33249998,0.41386503,1.0,0.00796881,0.009983185,0.0049667507,0.0069793514,0.0059866505,0.007979244,0.005980069,0.006971057,0.00395211
